Unnamed: 0,ADX,VOLBREAK,TREND,RANGE,RANGEST,CORRECTION,BREAKOUT,REVERSAL1,REVERSAL2
2006-01-24,-15.75130470146333,203.1183149659709,-85.77065280900757,528.0426580383445,573.1484256187747,142.03726034143352,15.643225765843368,0.0,0.0
2006-01-25,-19.3167959405935,135.7264492109153,-98.251247282757,525.0484243203662,860.406125673123,929.2305236244804,-28.887425203533724,0.0,0.0
2006-01-26,59.86110466299069,107.3716576000564,-108.81921386015551,-174.38499043191837,-161.35684763195673,434.4529305564927,-147.0022892949436,0.0,0.0
2006-01-27,-203.01445539466627,427.2018267570608,-87.9875790577932,446.73839556273606,-83.64542307243045,992.6456332115677,-105.95096631553938,0.0,0.0
2006-01-30,-170.92173517678344,-40.77010063283592,-222.86216542629012,65.9378535812295,273.56946242088503,68.4659931176567,112.90045550282596,0.0,0.0
2006-01-31,217.455286260083,585.5871665267484,857.6488536753416,198.9612234109207,165.44397084427652,115.34691738282186,48.38590950119803,0.0,0.0
2006-02-01,-450.4795006711946,-279.901651945492,-708.5751462947135,-203.70886469504245,-54.56128729175301,505.5371211929176,193.54363800474627,0.0,0.0
2006-02-02,-55.98845536558193,-466.6135616303517,-573.4034741122948,1151.375448039484,587.4425287818856,-873.8084551671592,32.25727300081396,0.0,0.0
2006-02-03,-178.1151970913195,279.29717635877023,26.013771136610917,168.3671317413047,42.13357328488426,-211.01340414958497,-48.38590950119803,0.0,0.0
2006-02-06,113.24687487277812,481.23052471177147,882.2494268659638,-858.465538464076,-208.51522630810788,616.417074296567,64.51454600158209,0.0,0.0
2006-02-07,-232.90211088395188,-537.6293402036498,-301.4133081737228,-1128.4189413441825,525.0719861055476,-225.06071423421437,-32.25727300076812,0.0,0.0
2006-02-08,154.91028393640022,-88.75699606059561,-384.5987997915938,-149.3034681442087,156.53106895848754,-0.9422420379006552,80.64318250196615,0.0,0.0
2006-02-09,231.5804696427689,224.2507675779898,462.7596508719009,483.9063769577925,12.269791288012852,152.05481749140708,0.0,0.0,0.0
2006-02-10,-145.07755710109546,68.4573284431651,283.3614574673488,-814.4781710974223,213.6146912489556,-34.532134612456204,145.15772850359406,0.0,0.0
2006-02-13,-25.706654747245796,-375.57506426547445,-40.78095178411654,-849.9904887365399,89.82826738745713,-55.5328576987452,-16.12863650038406,0.0,0.0
2006-02-14,181.5544051966661,747.07933575211,745.5496612327405,-259.29055695115187,398.0331340889583,488.0019099989081,48.38590950119803,0.0,0.0
2006-02-15,-79.3437375330321,-364.7295218799084,-91.83042899166796,528.7861988467572,203.58442212153696,42.71804230878044,32.25727300076812,0.0,0.0
2006-02-16,122.05643070049037,-54.92577069829538,-284.361225639946,-286.2244584109773,-100.23998911645724,1040.1432816793863,-16.12863650038406,0.0,0.0
2006-02-17,138.43990527837093,396.2904499546886,395.6291195708988,-558.9505600810685,-328.78496274263,-221.23840989271363,-145.15772850359406,0.0,0.0
2006-02-20,61.912572814934464,365.1509922217481,607.8158459002543,0.0,-194.99790699898767,77.58648756864051,1.893305623788013,0.0,0.0
2006-02-21,123.40749041838396,-155.30925167288112,-155.61588642670756,-196.2044521216185,-96.17526034941662,-149.40848288757107,16.693090687338703,0.0,0.0
2006-02-22,164.14122377532726,-46.46366461546143,-20.8514989664176,582.6101764029994,417.26161356832927,408.2145823190445,9.874384487238444,0.0,0.0
2006-02-23,-250.12025566742196,-27.91945000616477,262.6477364237653,-10.422294385366955,-26.197046752487253,-225.10102435688685,76.4585958409645,0.0,0.0
2006-02-24,85.87692553644396,203.29320122104875,106.41095967026676,257.5828614581462,-529.8240150888734,479.313054758426,-186.16047761768385,0.0,0.0
2006-02-27,351.8936966140302,27.03356881982397,-93.6638693657965,-78.16104747978463,422.0662636677291,566.4868404919769,-207.0381549660776,0.0,0.0
2006-02-28,23.608359962733104,-79.72000149639703,49.39381012050767,251.9222843221903,-142.9622822247909,-717.8003386939811,-50.07927206202365,0.0,0.0
2006-03-01,114.73376993638988,278.0476627385481,285.171017892128,-435.7039887782548,-202.60115337231076,1149.2159826368284,208.7315175269032,0.0,0.0
2006-03-02,-46.56115115869095,-38.47107220926139,324.7001175259626,236.88360237001405,-381.0113138176153,-180.9324967350039,-169.09108413902675,0.0,0.0
2006-03-03,65.45987633790614,-336.39883006228706,-53.24971806038195,-9.580838323353651,-74.55927444297872,-1016.5234824226096,39.26413059655045,0.0,0.0
2006-03-06,16.375474202304417,-690.812864951604,-650.8262338788076,507.2409149259532,218.7153098813009,-59.22456829865527,150.4712235385125,0.0,0.0
2006-03-07,-204.95205326890053,-558.7078895126103,-700.950926874956,440.40830220313296,342.25201639538534,-664.5105386444149,-5.125343639282185,0.0,0.0
2006-03-08,-316.0087157011952,-420.34418949041,-307.21023388861914,97.26168005943408,93.80458700360172,-440.5764485164844,-159.96930523442506,0.0,0.0
2006-03-09,113.47876841745564,-91.06634636741656,388.70069376004096,190.37166351208123,81.95922550931435,-118.09385066469294,-132.83737587289326,0.0,0.0
2006-03-10,193.1684978736946,472.5165529901509,728.7664466641177,11.932995035789668,66.08840180491744,454.6608305198602,-119.94077738795755,0.0,0.0
2006-03-13,8.159195642719496,28.50916655218524,418.8121430042895,-518.6212931436507,-128.91067655294322,573.4018013494419,64.51454600158209,0.0,0.0
2006-03-14,-148.17125932678096,140.97701937699028,311.452620003538,650.3489294974248,-222.5840891768941,217.57071952221636,-387.0872760095384,0.0,0.0
2006-03-15,-267.70726097479144,57.40546131943877,541.0667199583314,-141.3927602926528,77.41703768496808,523.9821703722699,32.25727300076812,0.0,0.0
2006-03-16,215.4295770908633,-63.66107189959561,444.0708971959905,-136.04972431288368,51.04972999135569,-431.0858591400911,-403.2159125099683,0.0,0.0
2006-03-17,405.06116011779176,-354.5385428782664,52.415949857281234,-168.39495931416317,399.1971138653827,254.8284031422892,129.02909200321002,0.0,0.0
2006-03-20,501.5076414571797,144.9525549641373,136.19141491475312,104.69309517746905,399.97777469826656,202.16541718375504,-64.51454600158209,0.0,0.0
2006-03-21,154.09294297897364,-197.69792740740093,-698.9435151922497,252.50360305255225,-65.79104345500905,-475.89600984578846,306.44409350757223,0.0,0.0
2006-03-22,-38.480618343330896,-108.047581400188,-88.06671955098594,341.11382670869835,-32.61021359365063,-373.0336214764658,48.38590950119803,0.0,0.0
2006-03-23,23.551852605256503,211.5005738931731,-352.1111403123755,-475.7389561079469,-102.76282078475094,-174.54711399018026,145.15772850359406,0.0,0.0
2006-03-24,731.331407055483,53.18403357329856,544.4962710267939,-172.16807069771042,105.42962405342968,425.45022894463,-258.05818400642005,0.0,0.0
2006-03-27,102.85901435007958,85.2234727893564,171.77039309853222,410.6179574214152,386.0688739607028,-292.3912985237431,48.38590950119803,0.0,0.0
2006-03-28,186.027796569228,-285.4924588477545,-380.03269642295857,59.86770868608515,-497.59752080561816,-265.0224106744246,258.0581840063742,0.0,0.0
2006-03-29,-26.120513276058645,126.32449940204263,-3.935134120943189,-40.53018032325773,99.30009934006632,769.4788650766588,96.77181900239606,0.0,0.0
2006-03-30,-699.2551814528947,-845.1266716983794,-142.27453694623796,-229.10230394100023,302.8644131898561,595.7559494984228,145.15772850359406,0.0,0.0
2006-03-31,147.70843783196688,303.86425672025825,199.4967554925534,360.273683234142,-138.65978249065515,100.53376620563886,-16.12863650038406,0.0,0.0
2006-04-03,344.775351801248,50.515006732409766,279.78265102171804,-301.4581275808064,358.7054188836372,447.9025795906874,96.77181900239606,0.0,0.0
2006-04-04,-220.22004974376063,-117.2410686813824,843.0244773406424,232.23063185822843,167.3534742757595,71.61114560195172,-129.02909200321002,0.0,0.0
2006-04-05,-324.94218873017144,-488.2724392599454,386.6270601015135,429.7384286832195,75.03556634665429,386.1000232208877,-145.15772850359406,0.0,0.0
2006-04-06,-162.86914918226535,130.43136555175175,431.63825130030784,404.9271905075648,212.89442755075623,482.883057013619,112.90045550282596,0.0,0.0
2006-04-07,106.52365267598842,83.31962459315784,-75.04324919415706,95.5954574737552,-43.82945547254874,-540.6676820244642,225.8009110055602,0.0,0.0
2006-04-10,-107.69025063456448,-120.8019847591694,83.88015029761357,513.3625030752098,117.15917931339726,66.27578289871181,16.12863650038406,0.0,0.0
2006-04-11,-53.25284446697302,-45.62914479175421,-190.7353172925312,-109.08309730649032,-12.889643345628794,-1023.1670780415772,-112.9004555027801,0.0,0.0
2006-04-12,-351.46544840753904,-189.5528072258096,-149.71348747352272,381.4622842157251,1.5368395993781974,-161.60092688193498,129.02909200321002,0.0,0.0
2006-04-13,-128.33524855553776,-39.55067106340772,93.60790230793158,-353.2465359819553,227.71361884651807,281.8882259695085,177.41500150436218,0.0,0.0
2006-04-14,-22.12339143672653,91.06744967223764,217.1265921847601,0.0,0.0,431.8720063065301,0.0,0.0,0.0
2006-04-17,188.5382827749552,-69.13488306703915,483.5949128587469,430.2171610439726,663.2558983880507,-295.70159419627095,-112.9004555027801,0.0,0.0
2006-04-18,136.41468885042792,-22.645518243856124,-73.1017744519057,342.3727089291694,240.27778626378276,409.13434727286847,-258.0581840063742,0.0,0.0
2006-04-19,195.4005217888248,233.3257705669716,360.3440254235271,344.8921733085056,53.52056830277738,956.3879338919648,64.51454600158209,0.0,0.0
2006-04-20,16.163297919139822,-16.55592689524525,77.0365717725661,-415.39793841054194,-186.45772273915048,379.3568448793956,64.51454600162792,0.0,0.0
2006-04-21,105.2866313032892,93.70151003335263,527.3845978597118,517.4651136330724,923.8667676543362,58.46413642024786,32.25727300076812,0.0,0.0
2006-04-24,209.40108744789003,-29.936937912518488,344.31770983266074,289.7078081867086,-292.9248860545647,-21.01214376330089,-80.64318250196615,0.0,0.0
2006-04-25,153.40967762764512,133.59880688857046,118.60816031735864,-198.350918519178,248.629545961306,-302.2961828377079,225.8009110055602,0.0,0.0
2006-04-26,94.26735654683765,135.3840670494564,169.1623228976967,-186.889631828838,188.28256878622935,495.82446277260215,177.41500150440805,0.0,0.0
2006-04-27,483.48508638786814,76.57248153990517,477.0700205630394,-628.2077176230962,-137.59110795916953,79.19122258279914,-193.5436380047921,0.0,0.0
2006-04-28,373.1429070167243,64.33681091032501,955.7745982908637,429.7517420813277,439.3259938345389,-284.3213256880619,-145.81010331522154,0.0,0.0
2006-05-01,49.39607590506059,-118.90389700476057,-13.04161357398172,342.0798882368398,137.59110795916953,-365.00360730156336,-42.241469366842864,0.0,0.0
2006-05-02,537.7956649349977,164.90629530202625,370.8509000579037,678.3580986035556,173.79929426421108,342.53316002201166,182.4212748866068,0.0,0.0
2006-05-03,99.07557364373558,-75.52922828974782,-54.32003511723423,-633.1788879143313,26.552669957033054,-28.566104557446664,80.64318250196615,0.0,0.0
2006-05-04,132.03864010527855,169.36348963112485,221.99844533981656,-1389.901213668342,193.1103269602364,826.0337192149932,96.77181900239606,0.0,0.0
2006-05-05,11.36822340498221,132.3618469716115,349.2846441318515,19.577728664073987,188.28256878622935,791.5910023777698,-129.02909200316418,0.0,0.0
2006-05-08,-197.54087349547825,-45.68517022587104,-102.67312025074368,-627.2792151785814,-106.21067982812671,520.7887888871437,311.450366889785,0.0,0.0
2006-05-09,316.9404526172421,-69.99183006445067,522.537437760955,1184.8579321717357,521.3978827926361,-417.9944706475609,59.56497341610289,0.0,0.0
2006-05-10,92.62794949504318,66.64862997975487,158.51550350133692,184.21346081783972,101.3829216541252,-866.2094029010788,347.4481697280568,0.0,0.0
2006-05-11,-57.111777903580816,-150.87967755488762,-530.480073923757,1175.5566432646242,381.3928957464658,-747.869323857841,-58.327580269744544,0.0,0.0
2006-05-12,-324.0694945947461,467.46511260284495,-38.09113906954144,-479.5166578343303,-234.1462714392877,-1895.212264886284,110.42566921006345,0.0,0.0
2006-05-15,-720.741562136149,-539.0637509969423,-1759.077143849819,-1300.0623172158896,-646.9195953167908,-1136.5744180352533,-105.4619214253788,-26.950336251210672,0.0
2006-05-16,-120.48384832988673,438.9049376562001,549.8050469071021,-89.33716221477673,190.69644787323563,0.0,-372.238558253055,1545.0773230550808,0.0
2006-05-17,155.9030543833565,-87.47067518928128,151.19816584246294,-185.67144260160975,-26.5526699570358,0.0,-63.319678452797774,0.0,0.0
2006-05-18,-277.2459559278342,242.0815661187742,-59.76825992815696,-17.5467164346095,-263.1128204833188,0.0,-140.16563032054083,0.0,0.0
2006-05-19,-20.82515729153917,-343.9337113753173,-413.7932118364719,-766.623895603082,-577.927795377059,0.0,-44.70208046041398,0.0,0.0
2006-05-22,198.364882080031,-285.4696019616535,620.2692711426664,109.89272588662084,108.2101698557494,0.0,-447.9605185679563,0.0,0.0
2006-05-23,-203.41340505980423,217.9736607600074,-2.329244109277994,876.6860791291681,461.4831340773795,0.0,-129.7239924123339,0.0,0.0
2006-05-24,240.01519666311856,-351.6731346834476,-432.024319207936,-678.9943068059849,-448.1025557458686,0.0,-145.15772850359406,0.0,0.0
2006-05-25,-99.07726347793184,-83.56164755139835,490.7834004331814,474.8843002169537,214.9053534538094,0.0,129.02909200321002,0.0,0.0
2006-05-26,226.97317896538803,-135.07730718151316,-85.45198462705227,277.9590305402172,46.68087222089523,0.0,-64.51454600162792,0.0,0.0
2006-05-29,120.11277589363829,324.98783811396265,552.1304667511761,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-30,357.3933559427123,754.9798501727466,1210.790192462185,216.2399174743857,190.4558143706917,0.0,145.15772850359406,0.0,0.0
2006-05-31,18.30089580166181,15.022699634556822,-225.64167339086453,-924.2081144252908,-285.8748784047356,0.0,193.5436380047921,0.0,0.0
2006-06-01,-7.783139593808597,-284.22374247076704,-488.920217820586,25.093647017186925,-292.8923411107852,0.0,-32.25727300081396,0.0,0.0
2006-06-02,-633.7999890849964,-102.69825820958226,848.7167364921826,551.073561768746,312.76491749341574,0.0,-483.8590950119344,0.0,0.0
2006-06-05,-114.64354266555831,-124.98983663630456,-312.8840663879367,-49.18647253409734,99.8528757769858,0.0,161.28636500397815,0.0,0.0
2006-06-06,344.35133824498166,185.91093937401644,-654.0932124221732,-534.6899110421822,-152.14737147635915,-15.555852321716449,32.25727300081396,0.0,0.0
2006-06-07,-46.90919268700958,18.785789644265968,-28.96825765542811,-150.06065326505117,-203.10376923485128,228.3047038544109,112.9004555027801,0.0,0.0
2006-06-08,-72.99322808247072,-101.2813087208508,-1300.767606001005,-1031.8465823369754,-312.875197807612,-834.3499177224834,-112.9004555027801,0.0,0.0
2006-06-09,-72.99322808247072,-139.9323211732524,409.2609005825922,829.5119088799916,207.1223966370569,377.7405100136616,16.12863650038406,0.0,0.0
2006-06-12,-49.4334541768962,17.82741051784993,299.33004306129465,-329.9762378039661,-210.8515584109252,-361.1365315515226,-1.2842234487086783e-11,0.0,0.0
2006-06-13,213.93116126765744,165.43696057604927,-272.50419043610714,-1021.4740895476708,-940.2107926084504,-795.9428400422481,0.0,0.0,0.0
2006-06-14,-229.4974404552746,-171.49846226560388,-157.92338431967883,-178.6293293008078,96.94575167069084,0.0,0.0,0.0,0.0
2006-06-15,-63.544917325843294,-196.34614542020188,-46.6987348792808,25.44400965994322,229.8524407837539,-13.39036880937192,-76.02628085641868,0.0,0.0
2006-06-16,0.0,53.066355524769165,94.25456605562655,-75.96666263721708,126.20097096076216,319.1182281317861,209.0722723551773,0.0,0.0
2006-06-19,0.0,90.57115829825447,246.66665276844287,20.126871609372408,-249.89955736340443,176.3548102833555,190.06570214103584,0.0,0.0
2006-06-20,0.0,-154.31260662495652,128.91949513075213,131.3263115988758,-4.447132809118003,-83.97848108731215,-57.01971064231616,0.0,0.0
2006-06-21,0.0,44.65733554158699,461.7162476311035,304.44942791404026,150.57192497726612,-361.1074686754422,-19.00657021408738,0.0,0.0
2006-06-22,0.0,535.9097681833458,418.7044205740033,868.0669790670919,0.2269876280266061,302.32253191432375,114.03942128463233,0.0,0.0
2006-06-23,0.0,-115.39794986755228,-181.0234002261477,358.6725824733669,129.21896285874237,83.97848108731215,152.05256171280706,-12.878203209035052,0.0
2006-06-26,0.0,555.7162440050503,470.77342509212536,141.38897029112042,218.02706393639,-41.98924054365608,-19.00657021408738,566.290272784343,0.0
2006-06-27,0.0,-166.3815484059487,-321.4199301030948,416.791955324132,-159.97897520107182,432.4891775996575,95.03285107049092,0.0,0.0
2006-06-28,0.0,206.47353670213644,-102.64430581437897,-453.22413014728056,155.44778445738416,-214.145126772646,-95.03285107049092,0.0,0.0
2006-06-29,0.0,-746.0046341243007,-380.5088215816583,857.3041611071851,331.7749526607289,-789.3977222207341,152.05256171280706,0.0,0.0
2006-06-30,0.0,35.796604978066895,99.5028456487371,-112.40802555182084,93.55225939205168,226.7418989357428,-361.1248340679844,0.0,0.0
2006-07-03,0.0,-802.5496007081681,-1281.5960733679854,33.76883317838795,0.0,-167.9569621746243,-133.0459914987197,0.0,0.0
2006-07-04,0.0,-266.9666469982607,29.85862699161008,-517.8830346277987,0.0,0.0,171.05913192694848,0.0,0.0
2006-07-05,0.0,-19.94786265813505,569.7319587657396,323.4642384528169,221.26363766893573,558.4568992306258,-19.00657021408738,0.0,0.0
2006-07-06,0.0,114.4912732207593,-226.9552061022611,168.15831382731142,247.8090878893645,54.58601270675289,247.085412783352,0.0,0.0
2006-07-07,0.0,-217.4822638120612,-108.84642908758416,796.8989515717956,-218.60712609430868,247.7365192075708,-19.0065702141414,0.0,0.0
2006-07-10,0.0,-3.726773992452948,-421.9895224904829,-836.6257210897451,-20.226460976524837,209.9462027182804,-247.085412783352,0.0,0.0
2006-07-11,0.0,-266.95172009661314,-423.6926998298088,368.4952177984391,133.72214469246205,-121.7687975766026,95.03285107054496,0.0,0.0
2006-07-12,0.0,-67.7708329000769,210.4940007268461,-516.5003628795082,137.8666377324405,474.4784181433136,38.01314042817476,0.0,0.0
2006-07-13,0.0,230.8616876423999,583.1275858181706,1277.3935745184813,239.79755540287152,453.4837978714856,228.07884256926465,0.0,0.0
2006-07-14,0.0,-68.77071383243296,-88.30665296629704,679.4978283415601,103.6907072606837,247.7365192075708,-152.05256171280706,0.0,0.0
2006-07-17,0.0,389.2626740524519,881.2279008967053,-2076.266930936913,-367.422053010912,-88.17740514167775,19.00657021408738,0.0,0.0
2006-07-18,-23.1910437951194,16.054501544328126,-12.317385516024274,-510.3116153712875,-242.99489169772235,-109.17202541350578,152.05256171286112,0.0,0.0
2006-07-19,-83.77863709041291,-6.711600772576034,-604.2227463956507,-1326.2231684351066,-40.61824629260643,-67.18278486984971,19.00657021408738,0.0,0.0
2006-07-20,-4.6277723345176325,-165.6229511489318,-432.9734420898872,265.6617547230004,-284.24081217471206,226.7418989357428,-228.07884256926465,0.0,0.0
2006-07-21,-83.77863709040588,-155.5036585119792,65.64018398395477,-139.2388027676487,-82.5899501505573,268.73113947939885,-171.05913192694848,0.0,0.0
2006-07-24,104.8429801302795,67.56913206492608,-58.73368716647852,129.0623070098919,150.52428174611313,-558.4568992306258,190.06570214103584,0.0,0.0
2006-07-25,25.053801948942223,139.8333643274493,-1.9477752236027823,-350.48224686329297,-73.63126091894031,37.79031648929047,76.02628085645756,0.0,0.0
2006-07-26,-83.77863709040588,-240.30386923053956,-376.0261682862457,426.5739084893367,10.816588018443866,-58.7849367611185,209.07227235512323,0.0,0.0
2006-07-27,-153.03564375180989,0.0861039467197315,-373.0862551969772,349.367814287613,112.12820609327294,20.99462027182804,-133.0459914987197,0.0,0.0
2006-07-28,-143.1417856573256,26.741847439494222,47.1512844476176,-869.2439278577305,-83.77811458103338,-449.28487381712,114.03942128463233,0.0,0.0
2006-07-31,25.692115374391232,242.18668285751963,13.88662731871225,485.85067162446575,174.92045314298787,41.98924054365608,-278.2163753008617,0.0,0.0
2006-08-01,34.947660043426495,-61.4227923276974,-8.651159251106556,572.5868450317671,93.3392918213426,419.8924054365608,75.74759366713094,0.0,0.0
2006-08-02,54.73537623240208,-11.811693290295745,9.563311931149372,594.2717917724765,113.87679836046736,-268.73113947939885,138.16271946546516,0.0,0.0
2006-08-03,-54.09706280695307,114.38883055723822,-165.87364648608056,-324.2822801174044,-166.37926205463728,-193.15050650081795,159.7443800896317,0.0,0.0
2006-08-04,-123.35406946835,-378.125248299172,-242.96377670533647,26.69423809536728,80.27810731235826,96.57525325040896,-8.80656713387711,0.0,0.0
2006-08-07,35.58597346887551,158.3224155177177,-24.38706801476765,909.529128748998,260.52281213233164,218.3440508270116,-398.5806001176599,0.0,0.0
2006-08-08,-54.09706280694604,95.20604146724092,-137.7023133596059,76.02562710728668,-96.69916092615728,167.9569621746243,-17.022307035912263,0.0,0.0
2006-08-09,-44.20320471246176,-8.672691824439347,224.72192305823216,-212.07052200069268,134.09203080926818,-41.98924054365608,165.1063423923691,0.0,0.0
2006-08-10,-14.521630429001904,-194.36843228218305,116.21613954680784,-929.1020081910068,-405.64439853074975,-41.98924054365608,294.98517623582273,0.0,0.0
2006-08-11,64.62923432688636,79.88648567971181,20.560449959274308,218.66814075884832,-131.46073661500455,25.19354432619364,-59.80349276627246,0.0,0.0
2006-08-14,75.16140584681963,463.1001766489522,-100.03982280995272,-707.2419518945453,-33.70796636305681,-71.38170892421532,559.6168231942186,0.0,0.0
2006-08-15,-133.2479275628343,-71.41460840138616,199.3326866378459,231.30007597500347,-73.34822426630473,-676.0267727528627,-192.43680129008365,0.0,0.0
2006-08-16,-4.6277723345176325,-49.26935450736066,101.42106225015398,-61.84758943051605,-220.3841149332304,-600.4461397742817,-506.24960375483226,0.0,0.0
2006-08-17,-54.09706280695307,11.998824730636317,-291.80678183494365,-705.4724010378119,-134.29659258651324,-25.19354432619364,-553.561635358084,0.0,0.0
2006-08-18,-14.521630429001904,177.07708128917238,-131.79027483545033,376.5605923918525,91.9185567036578,-121.7687975766026,-196.5069206059481,0.0,0.0
2006-08-21,55.373689657851095,152.04881569757447,324.1038322564108,575.3987369114735,101.46853662092111,277.1289875881301,-600.4808659816684,0.0,0.0
2006-08-22,25.053801948942223,15.177725233747733,-15.511296704336344,34.9606728115146,-31.634308475933963,33.591392434924856,-169.42148151542187,0.0,0.0
2006-08-23,-24.415488523493213,-35.80259271905567,-92.50818094765168,-712.4732202227354,-33.42492971042121,138.56449379406504,37.21442682455856,0.0,0.0
2006-08-24,15.159943854457948,3.421864412357735,-53.17263732045945,390.53121247797606,-43.57178337251292,16.795696217462428,-33.76305164251338,0.0,0.0
2006-08-25,34.947660043426495,-120.24940668418716,-105.86823162891817,619.0691152552831,14.921843620723694,-58.7849367611185,-921.7673395046438,0.0,0.0
2006-08-28,-3.989458909068622,-36.90997985766728,184.26461022583487,-1121.2889541912195,22.68120230350042,-163.75803812025868,0.0,0.0,0.0
2006-08-29,-93.67249518489017,-242.6375989079295,94.94434621834856,-204.637517004978,-79.38420806225045,-92.37632919604336,102.13384221547356,0.0,0.0
2006-08-30,-24.415488523493213,27.617496661966527,-82.90127109955708,-402.5620197902856,-37.60304592422344,-142.76341784843063,-90.78563752486808,0.0,0.0
2006-08-31,54.73537623240208,392.53497571318206,239.81759242180905,-63.443285274846886,123.55286517959244,25.19354432619364,-184.331725840712,0.0,0.0
2006-09-01,44.84151813791077,181.41889128380075,204.1195497869685,-0.8664560022764647,5.9687374482894775,-125.9677216309682,0.0,0.0,0.0
2006-09-04,-373.46553601120087,-385.3818262979548,-282.32415336480904,-705.1591635703041,0.0,0.0,0.0,0.0,0.0
2006-09-05,-50.0,-112.9061240444124,-236.3859591613601,365.2346081997405,189.9707964364733,-239.3386710988396,0.0,0.0,0.0
2006-09-06,216.54078707869024,-6.250013512935837,-268.12138994758203,197.59432319952197,-111.75687153795708,487.0751903064104,0.0,0.0,0.0
2006-09-07,-42.88972111221028,-187.39217201952252,-382.7202539464706,-472.4011464771781,-98.77993677565252,125.9677216309682,0.0,0.0,0.0
2006-09-08,-302.32022930309546,-77.96378760784039,-313.07857866604945,366.73097076037936,-279.0304717269146,-46.18816459802168,0.0,0.0,0.0
2006-09-11,-234.1794696957696,-254.6462733488476,-128.1504639636189,-164.4605274250693,-298.9539343537986,-209.9462027182804,0.0,0.0,0.0
2006-09-12,279.3380014737706,1.319811731782373,-52.13491866120188,632.9542483164219,-294.77048215291745,-538.2558756050728,0.0,0.0,0.0
2006-09-13,244.2463789386721,61.630010195675226,-55.9828358263222,-114.62260089087256,14.324969875894611,0.0,0.0,0.0,0.0
2006-09-14,-95.23781362477564,224.07844750432585,139.78359858418003,202.5799337301384,-127.24101898783812,0.0,0.0,0.0,0.0
2006-09-15,144.1915503805033,-102.52429612524956,-85.91904899845332,42.07646315987648,-107.32395954544644,0.0,-35.95355509725336,0.0,0.0
2006-09-18,-228.1184763556112,51.543587711744486,207.4876357375784,133.49816187526386,233.074394967334,0.0,406.4029928951184,0.0,0.0
2006-09-19,152.0768217676723,226.899337048472,-387.38252010444137,484.0486734783175,-339.2944572209618,0.0,-220.4810985722888,0.0,0.0
2006-09-20,697.1582111950952,178.35092258142646,-98.7052896399718,-53.183008738436,0.5968737448290835,0.0,-479.0949648489828,0.0,0.0
2006-09-21,218.07922727162943,210.73945130643477,237.93266947619856,-1409.9412634423766,66.25298567601266,0.0,-85.80979547379724,0.0,0.0
2006-09-22,255.1955101701847,97.982593139461,-225.04100018752385,1325.832468818061,14.32496987589529,0.0,-718.0522197346668,0.0,0.0
2006-09-25,66.2919479622156,-115.07273754274524,71.20782208326072,197.12212747086272,4.774989958631311,0.0,-406.3989681173075,0.0,0.0
2006-09-26,425.1739215537997,196.4053666422288,208.75794787345447,-110.36726575023924,22.084328558671334,0.0,-30.98564079453999,0.0,0.0
2006-09-27,101.66363517218176,102.34071038808828,84.17144526719127,-445.1546441433688,25.0686972828154,0.0,179.36298256284192,0.0,0.0
2006-09-28,-60.938196240720046,102.14839547076396,14.211545604498482,-674.2549631030656,-74.73401647647061,0.0,85.21353076833698,0.0,0.0
2006-09-29,3.65690485994044,227.88890747401385,-242.62104662777725,408.8656415902623,30.54048144716229,0.0,169.83079683118572,0.0,0.0
2006-10-02,-168.63580855494808,57.19002730042149,262.16560589954395,987.835324799944,-316.3447270533862,0.0,172.80809558072278,0.0,0.0
2006-10-03,507.3367994237157,329.15234712730364,-503.0296486199677,1327.1461412090066,-453.44338385925175,0.0,-85.20950599057102,0.0,0.0
2006-10-04,311.538540148857,178.39437932194087,-44.19507007842708,-841.7346933706685,16.789550858143272,0.0,-54.82415467924794,0.0,0.0
2006-10-05,315.69478361817994,-9.81763057721952,75.18627549990616,-1199.7236374959934,220.14119334001825,0.0,-134.6713030984764,0.0,0.0
2006-10-06,135.66273250153816,30.39861712247789,-29.594508442463397,348.1739761539559,82.25376892901996,0.0,286.0299683940627,0.0,0.0
2006-10-09,-1216.380860243618,-27.018453833746165,73.05775668812858,-1433.2333470823814,126.94650510279232,0.0,380.77166011628987,0.0,0.0
2006-10-10,-340.722179296486,-334.90880483580275,-340.78371166840475,1628.6020863856488,-201.40319349459327,0.0,338.4690642515052,0.0,0.0
2006-10-11,544.8180930141815,-211.71096103981765,-332.2469645520801,135.39125073394322,-53.99556395930993,0.0,-5.958622276713054,0.0,0.0
2006-10-12,-317.96650445044605,-267.204832469656,-161.9546653736333,-973.4665608096874,7.724285848822245,0.0,318.8003785271464,0.0,0.0
2006-10-13,162.10603759795012,168.71152600517772,-89.0532670001633,-1019.3617690589869,140.93928978256284,0.0,182.34430609014493,0.0,0.0
2006-10-16,-345.9897450580465,-17.613123616062325,49.26610540148865,-149.754784055963,334.8057999741085,0.0,107.85549046433978,0.0,0.0
2006-10-17,-109.62267295268558,211.00141450164224,-106.69181632856564,-1207.1465881173176,-200.544280221549,0.0,-160.8908510272518,0.0,0.0
2006-10-18,-124.8875444225969,-33.30365796860956,-53.50538730093979,430.62332038040665,-187.1430712456307,0.0,116.79543626834656,0.0,0.0
2006-10-19,741.9063786331113,-162.70536478371142,-95.98090571542608,-800.8391331700075,193.62629839483867,0.0,72.70002150944129,0.0,0.0
