,SXXP_Sentiment,price
2012-07-25,0.5014049878860922,1134.0
2012-07-26,0.5359940351562072,1222.0
2012-07-27,0.4955542347173035,1274.0
2012-07-30,0.4790855402584643,1317.0
2012-07-31,0.48252078452628,1307.0
2012-08-01,0.3792564007828285,1312.0
2012-08-02,0.43698686597865405,1245.0
2012-08-03,0.3912858683123431,1345.0
2012-08-06,0.4176279355402449,1376.0
2012-08-07,0.4678119068953854,1416.0
2012-08-08,0.4875073830523265,1411.0
2012-08-09,0.5470288837972794,1412.0
2012-08-10,0.5497823057515431,1402.0
2012-08-13,0.5524122808102909,1394.0
2012-08-14,0.5540482182831141,1408.0
2012-08-15,0.5461876656040332,1411.0
2012-08-16,0.5476105129299393,1432.0
2012-08-17,0.6324563198716318,1446.0
2012-08-20,0.6329678581440701,1444.0
2012-08-21,0.599416054627334,1470.0
2012-08-22,0.6627521049987334,1433.0
2012-08-23,0.6843258822220692,1409.0
2012-08-24,0.7081277056183468,1415.0
2012-08-27,0.6629297812800825,1437.0
2012-08-28,0.6925595833420706,1420.0
2012-08-29,0.7335301786185177,1409.0
2012-08-30,0.6134731836930198,1386.0
2012-08-31,0.625429373185389,1415.0
2012-09-03,0.5908864461083285,1438.0
2012-09-04,0.6579135695501155,1418.0
2012-09-05,0.6924338809719898,1419.0
2012-09-06,0.7104441272884847,1498.0
2012-09-07,0.7242803184027734,1519.0
2012-09-10,0.7282313597973309,1510.0
2012-09-11,0.7342656173943223,1538.0
2012-09-12,0.7684604971079535,1544.0
2012-09-13,0.7937304904262643,1524.0
2012-09-14,0.8148142174940544,1569.0
2012-09-17,0.8068008996032319,1561.0
2012-09-18,0.8203665441406949,1542.0
2012-09-19,0.8061269047720255,1547.0
2012-09-20,0.7273815987773087,1529.0
2012-09-21,0.7955718973759897,1552.0
2012-09-24,0.7901521086371341,1541.0
2012-09-25,0.8028240186033218,1551.0
2012-09-26,0.7323428205508936,1490.0
2012-09-27,0.7233223696143729,1490.0
2012-09-28,0.7026276534953924,1445.0
2012-10-01,0.7425491896729703,1485.0
2012-10-02,0.7095733147099952,1479.0
2012-10-03,0.6571494802958814,1477.0
2012-10-04,0.6957029352219195,1468.0
2012-10-05,0.6603163633510177,1515.0
2012-10-08,0.683977687772482,1483.0
2012-10-09,0.654149099251026,1452.0
2012-10-10,0.489813695791595,1445.0
2012-10-11,0.5404131241153178,1472.0
2012-10-12,0.43864067289341363,1457.0
2012-10-15,0.4192304118769793,1470.0
2012-10-16,0.48666128161975164,1532.0
2012-10-17,0.46928403567760146,1558.0
2012-10-18,0.4351582436203705,1562.0
2012-10-19,0.3909936994500375,1524.0
2012-10-22,0.3701016660658965,1516.0
2012-10-23,0.3678148862679712,1465.0
2012-10-24,0.3456678119894635,1479.0
2012-10-25,0.29926167597326814,1469.0
2012-10-26,0.311249767407026,1481.0
2012-10-29,0.261580186891687,1464.0
2012-10-30,0.2059013195561313,1499.0
2012-10-31,0.21469641601386194,1494.0
2012-11-01,0.23859033329231974,1520.0
2012-11-02,0.24297921324496716,1531.0
2012-11-05,0.25189333703760297,1506.0
2012-11-06,0.23527531334102753,1521.0
2012-11-07,0.3106107325084636,1466.0
2012-11-08,0.31591426045915866,1471.0
2012-11-09,0.2946482667784219,1471.0
2012-11-12,0.3103117667755262,1463.0
2012-11-13,0.3640269047552362,1483.0
2012-11-14,0.27956859722996535,1465.0
2012-11-15,0.20520455280976826,1450.0
2012-11-16,0.2347660725186071,1418.0
2012-11-19,0.23342353305230107,1485.0
2012-11-20,0.17877353037457755,1498.0
2012-11-21,0.12393343427037565,1508.0
2012-11-22,0.18370217728377197,1524.0
2012-11-23,0.21102971896683903,1542.0
2012-11-26,0.28413597205840657,1531.0
2012-11-27,0.29660695446464214,1530.0
2012-11-28,0.34093323463805303,1537.0
2012-11-29,0.5108487186713889,1569.0
2012-11-30,0.48441823951123786,1569.0
2012-12-03,0.5089700832944561,1571.0
2012-12-04,0.5096285328019752,1576.0
2012-12-05,0.572277424875546,1577.0
2012-12-06,0.598566403953844,1593.0
2012-12-07,0.6087697764217673,1588.0
2012-12-10,0.6081006980288095,1584.0
2012-12-11,0.6093137673190895,1613.0
2012-12-12,0.6776978527362093,1619.0
2012-12-13,0.6793166525883816,1611.0
2012-12-14,0.6367196371908609,1618.0
2012-12-17,0.7002856847560288,1616.0
2012-12-18,0.7286669045548182,1637.0
2012-12-19,0.8122670414879238,1645.0
2012-12-20,0.7824197320517565,1651.0
2012-12-21,0.8366585499117397,1640.0
2012-12-24,0.8203184580508633,1640.0
2012-12-25,0.733059036725282,1640.0
2012-12-26,0.5900603943875298,1640.0
2012-12-27,0.5856397983575626,1649.0
2012-12-28,0.5647005661885462,1610.0
2012-12-31,0.5746280516961919,1610.0
2013-01-01,0.5402420565322668,1610.0
2013-01-02,0.5585367231480618,1695.0
2013-01-03,0.5410101446469624,1690.0
2013-01-04,0.5266347914085041,1693.0
2013-01-07,0.5636730325110424,1681.0
2013-01-08,0.5755578068617013,1680.0
2013-01-09,0.7306948044052965,1695.0
2013-01-10,0.8066219854578888,1696.0
2013-01-11,0.8117625413007028,1706.0
2013-01-14,0.8206785351659509,1706.0
2013-01-15,0.8805404121638609,1691.0
2013-01-16,0.7972739254492651,1694.0
2013-01-17,0.8282362214108389,1707.0
2013-01-18,0.8428621477265648,1701.0
2013-01-21,0.7621172377864383,1717.0
2013-01-22,0.8256884741932919,1710.0
2013-01-23,0.8153269125530873,1701.0
2013-01-24,0.7921881323987046,1716.0
2013-01-25,0.8615752153069275,1735.0
2013-01-28,0.8304801320961991,1741.0
2013-01-29,0.7870029097230089,1745.0
2013-01-30,0.8387547968416144,1725.0
2013-01-31,0.8325029404025003,1706.0
2013-02-01,0.8029525799222584,1703.0
2013-02-04,0.8171659386258379,1623.0
2013-02-05,0.7401684729459095,1647.0
2013-02-06,0.7541248923168591,1616.0
2013-02-07,0.6752637106799908,1594.0
2013-02-08,0.6394617432822195,1622.0
2013-02-11,0.6382569702098015,1617.0
2013-02-12,0.6840931387939022,1641.0
2013-02-13,0.6611159645436301,1650.0
2013-02-14,0.6429775112010787,1632.0
2013-02-15,0.64131958056026,1610.0
2013-02-18,0.6238459208936595,1611.0
2013-02-19,0.6826149357970872,1660.0
2013-02-20,0.6338938115986312,1635.0
2013-02-21,0.6982123725068042,1574.0
2013-02-22,0.6585534749863877,1625.0
2013-02-25,0.7366327587431516,1647.0
2013-02-26,0.7202697539873203,1564.0
2013-02-27,0.6336989055370488,1607.0
2013-02-28,0.5951062956309731,1630.0
2013-03-01,0.5796867386816047,1612.0
2013-03-04,0.5758710149299964,1619.0
2013-03-05,0.577517522976196,1678.0
2013-03-06,0.5367403971079179,1674.0
2013-03-07,0.4918140891257289,1682.0
2013-03-08,0.5897632342819585,1722.0
2013-03-11,0.45485529396308877,1715.0
2013-03-12,0.44254621926294907,1705.0
2013-03-13,0.5476164527970759,1701.0
2013-03-14,0.6548440442320917,1737.0
2013-03-15,0.709830858738511,1720.0
2013-03-18,0.6952609500734835,1703.0
2013-03-19,0.6372365641266928,1670.0
2013-03-20,0.6528323645563564,1707.0
2013-03-21,0.6150403067366466,1678.0
2013-03-22,0.5676314379206951,1680.0
2013-03-25,0.6032593698094542,1648.0
2013-03-26,0.5883966163479112,1638.0
2013-03-27,0.589058562666041,1609.0
2013-03-28,0.5403767288435818,1615.0
2013-03-29,0.4482459336044246,1615.0
2013-04-01,0.43789601974502423,1615.0
2013-04-02,0.45211011534906004,1675.0
2013-04-03,0.4651650539191299,1638.0
2013-04-04,0.45777475482921337,1621.0
2013-04-05,0.47864281859621405,1584.0
2013-04-08,0.39323274037936207,1584.0
2013-04-09,0.4128083620579333,1588.0
2013-04-10,0.42222583773667866,1659.0
2013-04-11,0.2652049984537751,1678.0
2013-04-12,0.2663832667530848,1634.0
2013-04-15,0.35840940979553126,1625.0
2013-04-16,0.3373640838678547,1616.0
2013-04-17,0.3751454352259328,1558.0
2013-04-18,0.3398488710310586,1560.0
2013-04-19,0.33306257294633806,1576.0
2013-04-22,0.3591575344133141,1586.0
2013-04-23,0.3955336489940642,1669.0
2013-04-24,0.3107994508862279,1708.0
2013-04-25,0.38002302580299363,1711.0
2013-04-26,0.3294624488307131,1695.0
2013-04-29,0.3266468371046914,1734.0
2013-04-30,0.3785936943225784,1730.0
2013-05-01,0.2863762919437728,1730.0
2013-05-02,0.3787657567718233,1745.0
2013-05-03,0.3808016417449764,1786.0
2013-05-06,0.3976337070446671,1778.0
2013-05-07,0.39399868940087807,1795.0
2013-05-08,0.38632200995003185,1818.0
2013-05-09,0.4799024421309334,1816.0
2013-05-10,0.5341402457512896,1822.0
2013-05-13,0.5179493884086892,1817.0
2013-05-14,0.5370071900877735,1838.0
2013-05-15,0.6550209021823961,1852.0
2013-05-16,0.6160198162853343,1852.0
2013-05-17,0.6891273869363614,1867.0
2013-05-20,0.6956524297606712,1876.0
2013-05-21,0.6974365434073664,1871.0
2013-05-22,0.7801985648054928,1888.0
2013-05-23,0.8605851839506796,1833.0
2013-05-24,0.745201719357253,1823.0
2013-05-27,0.7068946778982652,1851.0
2013-05-28,0.7596446509295365,1899.0
2013-05-29,0.6887191039485899,1845.0
2013-05-30,0.6027558967739818,1857.0
2013-05-31,0.6252362990801881,1835.0
2013-06-03,0.6102101487020993,1809.0
2013-06-04,0.49974087899537006,1814.0
2013-06-05,0.464511254320812,1772.0
2013-06-06,0.3620278298426639,1740.0
2013-06-07,0.44158594859419126,1786.0
2013-06-10,0.460451101182215,1779.0
2013-06-11,0.4221359129733565,1746.0
2013-06-12,0.28681998727299973,1730.0
2013-06-13,0.3638840399090444,1725.0
2013-06-14,0.23402088724924183,1728.0
2013-06-17,0.25098393286829396,1764.0
2013-06-18,0.33288621513887734,1761.0
2013-06-19,0.28219174608499625,1746.0
2013-06-20,0.3556588835513473,1652.0
2013-06-21,0.3638606622494738,1617.0
2013-06-24,0.3637729025696944,1576.0
2013-06-25,0.26497843735697435,1605.0
2013-06-26,0.27894846856994404,1664.0
2013-06-27,0.13924094958635025,1685.0
2013-06-28,0.23526355944698527,1664.0
2013-07-01,0.2545394905234185,1683.0
2013-07-02,0.22906226373194513,1664.0
2013-07-03,0.1939309078219837,1636.0
2013-07-04,0.26791894713630837,1709.0
2013-07-05,0.24322384454759866,1664.0
2013-07-08,0.2620620452261569,1713.0
2013-07-09,0.34185581376411645,1728.0
2013-07-10,0.4057476813464972,1720.0
2013-07-11,0.4814693517042465,1745.0
2013-07-12,0.42718960156769964,1736.0
2013-07-15,0.4195588397804455,1751.0
2013-07-16,0.48658441021189763,1734.0
2013-07-17,0.5529986104275284,1746.0
2013-07-18,0.5707308584877172,1780.0
2013-07-19,0.6454450291116272,1783.0
2013-07-22,0.6606317373138431,1792.0
2013-07-23,0.649767906758473,1790.0
2013-07-24,0.7225301884754912,1817.0
2013-07-25,0.6773877571103861,1806.0
2013-07-26,0.6697214062585702,1810.0
2013-07-29,0.7120409640737153,1805.0
2013-07-30,0.7325780643539925,1827.0
2013-07-31,0.762443058381036,1822.0
2013-08-01,0.7364421941499437,1869.0
2013-08-02,0.6725287614319354,1877.0
2013-08-05,0.710462188536865,1877.0
2013-08-06,0.7119551736283406,1857.0
2013-08-07,0.690345259090463,1857.0
2013-08-08,0.7118315340839632,1879.0
2013-08-09,0.7902884932064242,1889.0
2013-08-12,0.7482747334025326,1894.0
2013-08-13,0.7581484426692409,1907.0
2013-08-14,0.7435709356361943,1918.0
2013-08-15,0.6451833420439999,1900.0
2013-08-16,0.7076122619685693,1919.0
2013-08-19,0.6848444792166447,1890.0
2013-08-20,0.6508011820440258,1855.0
2013-08-21,0.5468978402070479,1839.0
2013-08-22,0.522826388680455,1873.0
2013-08-23,0.47125448344983667,1892.0
2013-08-26,0.45795422793050883,1886.0
2013-08-27,0.4388052816435337,1826.0
2013-08-28,0.3465288848699767,1809.0
2013-08-29,0.38114162098961135,1824.0
2013-08-30,0.36735122810049176,1793.0
2013-09-02,0.3653546069793348,1835.0
2013-09-03,0.3781026516537537,1821.0
2013-09-04,0.36652990501791577,1826.0
2013-09-05,0.387206327671728,1834.0
2013-09-06,0.4468814505200678,1866.0
2013-09-09,0.4489897998329531,1865.0
2013-09-10,0.4598075025809412,1918.0
2013-09-11,0.42859638795784427,1924.0
2013-09-12,0.5603494596035696,1927.0
2013-09-13,0.5015035179958487,1935.0
2013-09-16,0.6182259924298966,1960.0
2013-09-17,0.5775258783640804,1958.0
2013-09-18,0.605060721857268,1971.0
2013-09-19,0.6506802298047025,1996.0
2013-09-20,0.688753600779122,1998.0
2013-09-23,0.6642455446120736,1974.0
2013-09-24,0.6198736200946479,1992.0
2013-09-25,0.7070937438399524,1995.0
2013-09-26,0.6440857626272543,1990.0
2013-09-27,0.6301083647970044,1987.0
2013-09-30,0.5855443362601945,1959.0
2013-10-01,0.5674196054997751,1997.0
2013-10-02,0.6145214603397561,1988.0
2013-10-03,0.5176022773436247,1972.0
2013-10-04,0.47365675386170575,1996.0
2013-10-07,0.4822245702340238,1989.0
2013-10-08,0.4665755517179867,1977.0
2013-10-09,0.5224084363825832,1971.0
2013-10-10,0.534779279141996,2036.0
2013-10-11,0.5232937988201789,2042.0
2013-10-14,0.4063828072769512,2044.0
2013-10-15,0.4716505499898439,2074.0
2013-10-16,0.4810392031823241,2086.0
2013-10-17,0.6065111261222839,2083.0
2013-10-18,0.6284867560682835,2100.0
2013-10-21,0.6454230017218544,2101.0
2013-10-22,0.6879942288711216,2115.0
2013-10-23,0.7186889453232393,2086.0
2013-10-24,0.6965097912774161,2109.0
2013-10-25,0.7793906139223269,2106.0
2013-10-28,0.8492050065199548,2095.0
2013-10-29,0.8357468022312711,2122.0
2013-10-30,0.8268484141376907,2113.0
2013-10-31,0.8541314870937958,2139.0
2013-11-01,0.6958050638258225,2123.0
2013-11-04,0.7964985979482743,2132.0
2013-11-05,0.801682980471436,2107.0
2013-11-06,0.7863400156039295,2129.0
2013-11-07,0.8377632006529465,2119.0
2013-11-08,0.8117251037716582,2108.0
2013-11-11,0.7604662480049014,2129.0
2013-11-12,0.7339735539911707,2111.0
2013-11-13,0.7785308662778216,2095.0
2013-11-14,0.6345210975457742,2130.0
2013-11-15,0.6969408280582562,2133.0
2013-11-18,0.6813891247256625,2160.0
2013-11-19,0.5504822806867833,2128.0
2013-11-20,0.5964009229313733,2125.0
2013-11-21,0.5020884553211901,2124.0
2013-11-22,0.5312700093307507,2133.0
2013-11-25,0.574102366388668,2150.0
2013-11-26,0.584549615769727,2143.0
2013-11-27,0.48577693979845826,2161.0
2013-11-28,0.565152762733517,2171.0
2013-11-29,0.6464204941158174,2165.0
2013-12-02,0.6486299075386394,2158.0
2013-12-03,0.7108198238508295,2098.0
2013-12-04,0.6580489267754346,2072.0
2013-12-05,0.6354402186961967,2035.0
2013-12-06,0.6295650533229009,2061.0
2013-12-09,0.5947127517734124,2071.0
2013-12-10,0.5284668010190108,2044.0
2013-12-11,0.5783167707862109,2026.0
2013-12-12,0.6252003115176544,2006.0
2013-12-13,0.5426160673210794,2002.0
2013-12-16,0.5803947197503778,2055.0
2013-12-17,0.4951469762353219,2026.0
2013-12-18,0.5756555427308235,2052.0
2013-12-19,0.6939158650522418,2104.0
2013-12-20,0.7039027334666101,2129.0
2013-12-23,0.7317736539712755,2147.0
2013-12-24,0.6631683824665553,2147.0
2013-12-25,0.6287338875856424,2147.0
2013-12-26,0.6049451535582788,2147.0
2013-12-27,0.7370637405009773,2189.0
2013-12-30,0.701311387159196,2190.0
2013-12-31,0.6389192761629828,2190.0
2014-01-01,0.5948854856318102,2190.0
2014-01-02,0.534894772961377,2140.0
2014-01-03,0.5071724728744434,2151.0
2014-01-06,0.5350747770779638,2145.0
2014-01-07,0.6970552340416384,2187.0
2014-01-08,0.7210584460760489,2181.0
2014-01-09,0.789679979311398,2165.0
2014-01-10,0.7263811241508465,2180.0
2014-01-13,0.6501356134527378,2187.0
2014-01-14,0.7871923215627532,2194.0
2014-01-15,0.8355103152996378,2245.0
2014-01-16,0.7866652262033897,2230.0
2014-01-17,0.8230966641581912,2233.0
2014-01-20,0.7617569846021902,2231.0
2014-01-21,0.7378396610262905,2232.0
2014-01-22,0.6737750429965846,2231.0
2014-01-23,0.6354334519256838,2199.0
2014-01-24,0.6097099209589495,2103.0
2014-01-27,0.5907161790748667,2097.0
2014-01-28,0.5257682493502448,2115.0
2014-01-29,0.4902710173943684,2096.0
2014-01-30,0.3030967213637422,2103.0
2014-01-31,0.31369146156023664,2100.0
2014-02-03,0.3352493762310044,2046.0
2014-02-04,0.26291223012787357,2047.0
2014-02-05,0.16782969954437793,2047.0
2014-02-06,0.17156646383277105,2091.0
2014-02-07,0.08844807319836115,2121.0
2014-02-10,0.08635920886862909,2114.0
2014-02-11,0.1590290139239973,2156.0
2014-02-12,0.13055829437241798,2175.0
2014-02-13,0.26751804126161965,2181.0
2014-02-14,0.21110124732137875,2198.0
2014-02-17,0.2301349438083046,2202.0
2014-02-18,0.2706618883045805,2203.0
2014-02-19,0.30943498972893235,2202.0
2014-02-20,0.34925262903255005,2199.0
2014-02-21,0.41263640100456084,2215.0
2014-02-24,0.5282897418649705,2234.0
2014-02-25,0.49020193276758095,2241.0
2014-02-26,0.38904574983392026,2236.0
2014-02-27,0.4497486652553125,2222.0
2014-02-28,0.49024967867796876,2222.0
2014-03-03,0.4872775185698398,2140.0
2014-03-04,0.4610951685634004,2218.0
2014-03-05,0.5022546623176407,2216.0
2014-03-06,0.45116621662215783,2225.0
2014-03-07,0.4495463595544358,2179.0
2014-03-10,0.3818444689843559,2173.0
2014-03-11,0.33015952603198906,2172.0
2014-03-12,0.43704760996715564,2150.0
2014-03-13,0.3729834234130753,2105.0
2014-03-14,0.42181007127206316,2085.0
2014-03-17,0.3008777776028616,2132.0
2014-03-18,0.38902786478467133,2155.0
2014-03-19,0.4291879865256095,2160.0
2014-03-20,0.4443870718363474,2169.0
2014-03-21,0.46394925614000915,2182.0
2014-03-24,0.4244332466505584,2132.0
2014-03-25,0.4336298002168636,2175.0
2014-03-26,0.45600954658900444,2209.0
2014-03-27,0.3290379071339724,2215.0
2014-03-28,0.3339529804949824,2253.0
2014-03-31,0.47216897360932764,2249.0
2014-04-01,0.4368786962848434,2266.0
2014-04-02,0.414154918372548,2273.0
2014-04-03,0.3976679052201148,2290.0
2014-04-04,0.328028881798505,2311.0
2014-04-07,0.43136013790796507,2271.0
2014-04-08,0.48743489896725245,2258.0
2014-04-09,0.40377799041921547,2265.0
2014-04-10,0.4437763930652926,2237.0
2014-04-11,0.41858274466647283,2200.0
2014-04-14,0.3629153217518868,2219.0
2014-04-15,0.3410695764536812,2182.0
2014-04-16,0.31290810392115753,2227.0
2014-04-17,0.27573355852752685,2246.0
2014-04-18,0.24393613952432663,2246.0
2014-04-21,0.1813738820752981,2246.0
2014-04-22,0.19082776306230237,2291.0
2014-04-23,0.16952415111152547,2270.0
2014-04-24,0.24431276684032127,2276.0
2014-04-25,0.21256859987086285,2241.0
2014-04-28,0.21749062848933232,2254.0
2014-04-29,0.2369384036101562,2300.0
2014-04-30,0.23531305342643205,2294.0
2014-05-01,0.17574540217292325,2294.0
2014-05-02,0.2090814091611548,2276.0
2014-05-05,0.23491870454354968,2282.0
2014-05-06,0.24282157002080643,2260.0
2014-05-07,0.33117171760451314,2273.0
2014-05-08,0.28462571178285795,2320.0
2014-05-09,0.3289691808188455,2303.0
2014-05-12,0.3757212445931423,2329.0
2014-05-13,0.30308079292567514,2336.0
2014-05-14,0.2532926829878591,2338.0
2014-05-15,0.4325729772588557,2289.0
2014-05-16,0.3983449719435713,2300.0
2014-05-19,0.3938847687506636,2307.0
2014-05-20,0.2873728952329896,2302.0
2014-05-21,0.3011431315640783,2323.0
2014-05-22,0.24655025711424697,2329.0
2014-05-23,0.254598948265314,2342.0
2014-05-26,0.24346150578096934,2380.0
2014-05-27,0.26626450668613016,2386.0
2014-05-28,0.3257629082283281,2386.0
2014-05-29,0.3670205434515862,2388.0
2014-05-30,0.3960854686726206,2389.0
2014-06-02,0.411518323750861,2398.0
2014-06-03,0.4495403869920008,2389.0
2014-06-04,0.5185805300803173,2387.0
2014-06-05,0.6441607727607916,2415.0
2014-06-06,0.6815547246820874,2440.0
2014-06-09,0.6510951563519403,2454.0
2014-06-10,0.6324892727009379,2459.0
2014-06-11,0.6890584784884958,2438.0
2014-06-12,0.7856570681872297,2434.0
2014-06-13,0.7350130328749963,2433.0
2014-06-16,0.8285404388567358,2414.0
2014-06-17,0.8301922592324219,2422.0
2014-06-18,0.7940773919041895,2428.0
2014-06-19,0.6488012387057622,2465.0
2014-06-20,0.7226460150110106,2454.0
2014-06-23,0.7016638217893059,2434.0
2014-06-24,0.6805066670646236,2437.0
2014-06-25,0.6595995482082381,2408.0
2014-06-26,0.7121037530233003,2383.0
2014-06-27,0.6104415979264953,2379.0
2014-06-30,0.7034640278474998,2386.0
2014-07-01,0.702276413794673,2407.0
2014-07-02,0.6940519594371379,2405.0
2014-07-03,0.6990570923895922,2442.0
2014-07-04,0.5544073438122867,2423.0
2014-07-07,0.6835528153980058,2385.0
2014-07-08,0.6828779386909772,2339.0
2014-07-09,0.6132851567285483,2358.0
2014-07-10,0.603460874242468,2304.0
2014-07-11,0.5979998871621981,2305.0
2014-07-14,0.4723701741997074,2340.0
2014-07-15,0.5267677661434093,2313.0
2014-07-16,0.5337240663677036,2355.0
2014-07-17,0.36022906502890734,2309.0
2014-07-18,0.4617250540523976,2316.0
2014-07-21,0.3287582880246234,2295.0
2014-07-22,0.29268729034140323,2345.0
2014-07-23,0.2813795716522612,2347.0
2014-07-24,0.2477515154573589,2374.0
2014-07-25,0.298517187161876,2327.0
2014-07-28,0.29929187151904374,2325.0
2014-07-29,0.26885020115278835,2343.0
2014-07-30,0.2566805686914068,2326.0
2014-07-31,0.37115821803484644,2273.0
2014-08-01,0.270411133498522,2228.0
2014-08-04,0.24463190458756073,2228.0
2014-08-05,0.23323089386841325,2227.0
2014-08-06,0.2588493768311114,2203.0
2014-08-07,0.17304498404963672,2167.0
2014-08-08,0.20584083233499237,2160.0
2014-08-11,0.1691138999790505,2204.0
2014-08-12,0.10427528759583264,2179.0
2014-08-13,0.06023005402790684,2213.0
2014-08-14,0.14306287062165202,2214.0
2014-08-15,0.16228336286457518,2179.0
2014-08-18,0.16916421550427635,2230.0
2014-08-19,0.16947484913233532,2247.0
2014-08-20,0.1741458372672394,2236.0
2014-08-21,0.275147920195265,2277.0
2014-08-22,0.2970651886468329,2254.0
2014-08-25,0.30882086040080337,2317.0
2014-08-26,0.38418978960747785,2352.0
2014-08-27,0.4189712365357203,2348.0
2014-08-28,0.4735790657699167,2316.0
2014-08-29,0.48249212834389177,2319.0
2014-09-01,0.480315698336151,2327.0
2014-09-02,0.5688664000356564,2332.0
2014-09-03,0.6700363791657893,2371.0
2014-09-04,0.6682508765654829,2431.0
2014-09-05,0.6359774689053198,2431.0
2014-09-08,0.6624629371087912,2421.0
2014-09-09,0.6043576754916838,2399.0
2014-09-10,0.6262821555663731,2399.0
2014-09-11,0.5282183046291701,2388.0
2014-09-12,0.48713250067937414,2388.0
2014-09-15,0.565544754246642,2386.0
2014-09-16,0.5003501837140465,2376.0
2014-09-17,0.4857398610629445,2392.0
2014-09-18,0.5180271729715668,2420.0
2014-09-19,0.649832371439324,2433.0
2014-09-22,0.5955381641517776,2413.0
2014-09-23,0.6092557707793921,2363.0
2014-09-24,0.5793792088762955,2403.0
2014-09-25,0.509561697556687,2359.0
2014-09-26,0.48394303822514406,2377.0
2014-09-29,0.45069507168346856,2347.0
2014-09-30,0.4662967699330416,2392.0
2014-10-01,0.38671745339217994,2356.0
2014-10-02,0.3427678484115016,2271.0
2014-10-03,0.20514545697660566,2300.0
2014-10-06,0.23656212553678807,2292.0
2014-10-07,0.2379004648040164,2240.0
2014-10-08,0.23357963934969578,2216.0
2014-10-09,0.23374511449253746,2205.0
2014-10-10,0.3258127718214398,2153.0
2014-10-13,0.3087377486489748,2156.0
2014-10-14,0.28193665367412557,2164.0
2014-10-15,0.2896247628823588,2051.0
2014-10-16,0.2943038723315275,2041.0
2014-10-17,0.29287902930767534,2119.0
2014-10-20,0.2870329216081284,2091.0
2014-10-21,0.28233208451437675,2152.0
2014-10-22,0.22112732016254566,2164.0
2014-10-23,0.2896840484593686,2203.0
2014-10-24,0.25060206192388085,2193.0
2014-10-27,0.32372107595070654,2159.0
2014-10-28,0.293142945950804,2199.0
2014-10-29,0.2888734536088467,2181.0
2014-10-30,0.30484264623340124,2193.0
2014-10-31,0.3902013090461555,2270.0
2014-11-03,0.40952680369097144,2243.0
2014-11-04,0.40379817721166306,2196.0
2014-11-05,0.43940903779431356,2250.0
2014-11-06,0.5311214209650869,2263.0
2014-11-07,0.5566029941227426,2225.0
2014-11-10,0.5032613226933083,2253.0
2014-11-11,0.5744772006800083,2265.0
2014-11-12,0.6546932484570791,2209.0
2014-11-13,0.6163086147027185,2221.0
2014-11-14,0.5848841713646611,2220.0
2014-11-17,0.6267529897633933,2246.0
2014-11-18,0.6501406548059812,2281.0
2014-11-19,0.7623370441243871,2285.0
2014-11-20,0.7179715128795859,2267.0
2014-11-21,0.8583009874724613,2359.0
2014-11-24,0.8492985560220582,2379.0
2014-11-25,0.8699304623383238,2386.0
2014-11-26,0.800082894451493,2392.0
2014-11-27,0.7818028014918634,2410.0
2014-11-28,0.8688207291493475,2413.0
2014-12-01,0.8379240680436544,2397.0
2014-12-02,0.7929756087756422,2405.0
2014-12-03,0.8036228892297552,2417.0
2014-12-04,0.7828232285617505,2357.0
2014-12-05,0.7079210927181122,2445.0
2014-12-08,0.7033783022487429,2419.0
2014-12-09,0.6911259026946344,2338.0
2014-12-10,0.6573504206602433,2321.0
2014-12-11,0.7086756842402191,2328.0
2014-12-12,0.636922353382846,2231.0
2014-12-15,0.6922109258863516,2151.0
2014-12-16,0.7217745036980353,2219.0
2014-12-17,0.6191095343366648,2229.0
2014-12-18,0.5426123035799879,2319.0
2014-12-19,0.6127947736759006,2308.0
2014-12-22,0.6122776750317496,2327.0
2014-12-23,0.5192536543563447,2362.0
2014-12-24,0.4769926819027746,2362.0
2014-12-25,0.5620404757238435,2362.0
2014-12-26,0.5144805364069337,2362.0
2014-12-29,0.5379369296014814,2357.0
2014-12-30,0.5393276611054293,2306.0
2014-12-31,0.5249449620297237,2306.0
2015-01-01,0.49845774197948584,2306.0
2015-01-02,0.4841933211867381,2309.0
2015-01-05,0.4628794049393215,2188.0
2015-01-06,0.4418463289431872,2176.0
2015-01-07,0.45505186233628236,2187.0
2015-01-08,0.4635982271818226,2304.0
2015-01-09,0.5833001285303455,2203.0
2015-01-12,0.5234411009928936,2250.0
2015-01-13,0.6044282109076429,2298.0
2015-01-14,0.607267739733633,2262.0
2015-01-15,0.7059094695936625,2319.0
2015-01-16,0.6974273199928301,2375.0
2015-01-19,0.6086598775147155,2389.0
2015-01-20,0.6972824730085949,2411.0
2015-01-21,0.7354937143840413,2436.0
2015-01-22,0.6170099316396155,2494.0
2015-01-23,0.6072933237685362,2557.0
2015-01-26,0.5521035028141895,2585.0
2015-01-27,0.49117146048284727,2544.0
2015-01-28,0.4537112797842416,2524.0
2015-01-29,0.4924377333132684,2545.0
2015-01-30,0.5734246822284994,2522.0
2015-02-02,0.6033741116754797,2539.0
2015-02-03,0.6427291174313228,2590.0
2015-02-04,0.5834173382006558,2584.0
2015-02-05,0.42174810048340267,2583.0
2015-02-06,0.3923384849377705,2571.0
2015-02-09,0.41529083617807416,2526.0
2015-02-10,0.4469411498116803,2555.0
2015-02-11,0.4431650942227182,2547.0
2015-02-12,0.6393741641655452,2588.0
2015-02-13,0.6044516357884013,2624.0
