,SP_Sentiment,price
2012-03-13,0.6551879132789769,1211.2999999999997
2012-03-14,0.5429143739164032,1209.2999999999997
2012-03-15,0.635078306656526,1216.5499999999997
2012-03-16,0.764527212041428,1219.0499999999997
2012-03-19,0.672779860024754,1224.5499999999997
2012-03-20,0.6532323729169331,1220.5499999999997
2012-03-21,0.7372610652866367,1218.0499999999997
2012-03-22,0.7320246571106046,1209.5499999999997
2012-03-23,0.7351029804096945,1214.5499999999997
2012-03-26,0.7586308701771717,1235.5499999999997
2012-03-27,0.688118822466865,1227.0499999999997
2012-03-28,0.729816042906794,1220.7999999999997
2012-03-29,0.7220401064420074,1218.7999999999997
2012-03-30,0.7067256528332168,1223.7999999999997
2012-04-02,0.7306512203500064,1233.0499999999997
2012-04-03,0.7501327962644037,1229.2999999999997
2012-04-04,0.7452439400149439,1213.7999999999997
2012-04-05,0.6714816023616413,1210.7999999999997
2012-04-06,0.653674580966714,1210.7999999999997
2012-04-09,0.6040611116751451,1195.5499999999997
2012-04-10,0.6633795907983793,1177.5499999999997
2012-04-11,0.564335214266527,1184.5499999999997
2012-04-12,0.456111022718778,1206.5499999999997
2012-04-13,0.41988863663259285,1185.5499999999997
2012-04-16,0.4067495508471863,1184.5499999999997
2012-04-17,0.35274158844654024,1204.0499999999997
2012-04-18,0.33022929395911593,1198.7999999999997
2012-04-19,0.42004254103640637,1193.0499999999997
2012-04-20,0.5107405530273357,1195.7999999999997
2012-04-23,0.45278600352248566,1183.2999999999997
2012-04-24,0.40606957017698314,1190.5499999999997
2012-04-25,0.4514298297594584,1207.7999999999997
2012-04-26,0.4425861143951712,1217.2999999999997
2012-04-27,0.4140405283514391,1219.0499999999997
2012-04-30,0.4370175482375879,1214.0499999999997
2012-05-01,0.42954020933661347,1221.0499999999997
2012-05-02,0.38697074542842586,1218.0499999999997
2012-05-03,0.4278685855327227,1206.5499999999997
2012-05-04,0.3822181786809889,1183.0499999999997
2012-05-07,0.40837220986103623,1186.2999999999997
2012-05-08,0.47675629889376125,1179.0499999999997
2012-05-09,0.4538783028315466,1171.5499999999997
2012-05-10,0.32079969507443495,1178.0499999999997
2012-05-11,0.30305775700919524,1170.5499999999997
2012-05-14,0.2884881403507695,1154.5499999999997
2012-05-15,0.30258840137638576,1148.7999999999997
2012-05-16,0.3049401847966807,1143.0499999999997
2012-05-17,0.2785828613481304,1121.7999999999997
2012-05-18,0.2961887758319075,1111.2999999999997
2012-05-21,0.2855812336863157,1136.2999999999997
2012-05-22,0.2565713657746221,1135.2999999999997
2012-05-23,0.24906345458708135,1136.2999999999997
2012-05-24,0.3040632124301937,1143.0499999999997
2012-05-25,0.23619328625949865,1135.5499999999997
2012-05-28,0.2119352731992305,1135.5499999999997
2012-05-29,0.26351130464337136,1154.0499999999997
2012-05-30,0.27914049901866017,1129.0499999999997
2012-05-31,0.2803492330228973,1129.7999999999997
2012-06-01,0.17080037825980596,1094.5499999999997
2012-06-04,0.17762482689052356,1093.5499999999997
2012-06-05,0.12651582026634567,1105.5499999999997
2012-06-06,0.14450954265520372,1136.0499999999997
2012-06-07,0.1621623921821826,1137.2999999999997
2012-06-08,0.19123371983797788,1149.2999999999997
2012-06-11,0.22726302741986987,1127.5499999999997
2012-06-12,0.16600104349284353,1147.2999999999997
2012-06-13,0.14104230611452048,1136.0499999999997
2012-06-14,0.21615846450134257,1153.5499999999997
2012-06-15,0.3179958936617222,1164.7999999999997
2012-06-18,0.33270158694892193,1168.2999999999997
2012-06-19,0.41991525929371926,1177.7999999999997
2012-06-20,0.3711279930529618,1178.0499999999997
2012-06-21,0.4225176954312075,1145.5499999999997
2012-06-22,0.4533431271623075,1154.0499999999997
2012-06-25,0.4158343289367322,1133.7999999999997
2012-06-26,0.38468301796515353,1142.7999999999997
2012-06-27,0.38544374907987,1152.7999999999997
2012-06-28,0.34105566780441904,1149.7999999999997
2012-06-29,0.33266232433116827,1183.7999999999997
2012-07-02,0.3858283594437993,1184.7999999999997
2012-07-03,0.31890881666237075,1195.2999999999997
2012-07-04,0.3178070515481137,1195.2999999999997
2012-07-05,0.42202909109125536,1188.7999999999997
2012-07-06,0.33199065127246785,1179.0499999999997
2012-07-09,0.4386972747626029,1176.5499999999997
2012-07-10,0.4927450680659751,1162.7999999999997
2012-07-11,0.5304631205253652,1163.5499999999997
2012-07-12,0.49818523545113325,1156.5499999999997
2012-07-13,0.39939368931440483,1179.0499999999997
2012-07-16,0.3562865878717277,1174.7999999999997
2012-07-17,0.4728272653297821,1185.7999999999997
2012-07-18,0.5567681094146222,1194.5499999999997
2012-07-19,0.4724461367765353,1199.2999999999997
2012-07-20,0.5153520862910823,1185.5499999999997
2012-07-23,0.4646829457366987,1171.0499999999997
2012-07-24,0.44991119181825245,1156.7999999999997
2012-07-25,0.4123025378229334,1162.2999999999997
2012-07-26,0.483088595683103,1182.0499999999997
2012-07-27,0.5265171078678981,1209.7999999999997
2012-07-30,0.5282384872758754,1207.7999999999997
2012-07-31,0.5222112719543375,1201.7999999999997
2012-08-01,0.44149720803275755,1197.7999999999997
2012-08-02,0.4582286686374347,1189.2999999999997
2012-08-03,0.37675280189722293,1216.2999999999997
2012-08-06,0.43073482502989524,1217.2999999999997
2012-08-07,0.48464762548753076,1224.2999999999997
2012-08-08,0.4757968704776251,1225.5499999999997
2012-08-09,0.5165222060250466,1227.7999999999997
2012-08-10,0.500717629677495,1229.7999999999997
2012-08-13,0.5234141974573556,1229.7999999999997
2012-08-14,0.5321485458133187,1228.7999999999997
2012-08-15,0.5383356571207594,1230.7999999999997
2012-08-16,0.5662957031659929,1240.2999999999997
2012-08-17,0.6777236724350685,1242.5499999999997
2012-08-20,0.6734838454754317,1242.0499999999997
2012-08-21,0.6740185594821297,1239.7999999999997
2012-08-22,0.7115566622384544,1239.5499999999997
2012-08-23,0.6977192262544009,1227.2999999999997
2012-08-24,0.6820469325099653,1237.0499999999997
2012-08-27,0.6843142264136997,1235.5499999999997
2012-08-28,0.630056349537423,1235.0499999999997
2012-08-29,0.6852877050066946,1234.5499999999997
2012-08-30,0.5581612683364101,1224.2999999999997
2012-08-31,0.5617929539094434,1232.2999999999997
2012-09-03,0.605921411613554,1232.2999999999997
2012-09-04,0.5053553753364213,1233.2999999999997
2012-09-05,0.5213548991318651,1230.7999999999997
2012-09-06,0.6234087508067627,1258.2999999999997
2012-09-07,0.5939767064239996,1265.5499999999997
2012-09-10,0.6105045318085435,1253.7999999999997
2012-09-11,0.6229581551146766,1257.7999999999997
2012-09-12,0.6706614658489933,1266.7999999999997
2012-09-13,0.7352213733628559,1284.5499999999997
2012-09-14,0.7500422454577731,1293.0499999999997
2012-09-17,0.7057079056429305,1288.0499999999997
2012-09-18,0.7380826005152311,1286.5499999999997
2012-09-19,0.7696009910748514,1286.7999999999997
2012-09-20,0.725576514850535,1287.2999999999997
2012-09-21,0.8249388193527306,1285.5499999999997
2012-09-24,0.8043702277882214,1285.0499999999997
2012-09-25,0.7878044472013277,1270.7999999999997
2012-09-26,0.7168325517928806,1260.5499999999997
2012-09-27,0.6153425535429536,1274.5499999999997
2012-09-28,0.6093944712657869,1267.7999999999997
2012-10-01,0.6195457103768334,1270.5499999999997
2012-10-02,0.6039008934738906,1274.5499999999997
2012-10-03,0.5751300968909933,1278.2999999999997
2012-10-04,0.5425659013346977,1289.2999999999997
2012-10-05,0.5088806956672884,1289.0499999999997
2012-10-08,0.5141045825523083,1283.2999999999997
2012-10-09,0.5102978801103438,1269.5499999999997
2012-10-10,0.43563696713280226,1259.7999999999997
2012-10-11,0.4152774101757652,1262.0499999999997
2012-10-12,0.3445650939400974,1255.0499999999997
2012-10-15,0.378138951028673,1269.0499999999997
2012-10-16,0.4250721601335396,1282.7999999999997
2012-10-17,0.39146257732817347,1290.5499999999997
2012-10-18,0.4187737904452852,1285.0499999999997
2012-10-19,0.4106374173631213,1257.5499999999997
2012-10-22,0.3905142597583862,1263.5499999999997
2012-10-23,0.3524485584675462,1240.2999999999997
2012-10-24,0.34322047614660095,1238.7999999999997
2012-10-25,0.3330607359513048,1241.7999999999997
2012-10-26,0.3515221845495503,1241.0499999999997
2012-10-29,0.32944238573684637,1241.0499999999997
2012-10-30,0.31316988473547563,1241.0499999999997
2012-10-31,0.30419640453111246,1240.2999999999997
2012-11-01,0.28999236735704204,1256.7999999999997
2012-11-02,0.21101844318542304,1239.0499999999997
2012-11-05,0.22576235212847284,1245.5499999999997
2012-11-06,0.24125831367220268,1258.7999999999997
2012-11-07,0.30423982166105257,1222.5499999999997
2012-11-08,0.25778538742650065,1208.7999999999997
2012-11-09,0.1895790607171097,1209.2999999999997
2012-11-12,0.15564514121119605,1211.7999999999997
2012-11-13,0.19547679198906026,1204.5499999999997
2012-11-14,0.21696389598183044,1186.5499999999997
2012-11-15,0.14260531138842433,1184.7999999999997
2012-11-16,0.21331796339781944,1193.2999999999997
2012-11-19,0.2051278367503006,1216.0499999999997
2012-11-20,0.10738567356692023,1219.7999999999997
2012-11-21,0.07828449589989392,1221.7999999999997
2012-11-22,0.13703815018359247,1221.7999999999997
2012-11-23,0.1525126480514425,1238.7999999999997
2012-11-26,0.2275836813982183,1236.7999999999997
2012-11-27,0.19988711968852585,1231.0499999999997
2012-11-28,0.2530665436113366,1240.5499999999997
2012-11-29,0.3341237494473208,1249.2999999999997
2012-11-30,0.34820435330895627,1248.0499999999997
2012-12-03,0.34634353113950256,1240.5499999999997
2012-12-04,0.34971860839106955,1239.0499999999997
2012-12-05,0.45859835442810104,1241.7999999999997
2012-12-06,0.46463032240249724,1246.5499999999997
2012-12-07,0.5367547411600228,1249.5499999999997
2012-12-10,0.47613046111496027,1253.7999999999997
2012-12-11,0.5109073695205847,1265.0499999999997
2012-12-12,0.5327183226019087,1260.7999999999997
2012-12-13,0.5549764342885289,1251.5499999999997
2012-12-14,0.5210767917017362,1248.5499999999997
2012-12-17,0.6808244670294187,1266.0499999999997
2012-12-18,0.7111057044865945,1279.2999999999997
2012-12-19,0.7469591881069938,1270.7999999999997
2012-12-20,0.7841353684524789,1278.2999999999997
2012-12-21,0.8355181865048014,1263.7999999999997
2012-12-24,0.7398597039447018,1257.5499999999997
2012-12-25,0.6595423308666232,1257.5499999999997
2012-12-26,0.7031531253102319,1251.2999999999997
2012-12-27,0.7311693540351081,1248.5499999999997
2012-12-28,0.6762068947749267,1221.7999999999997
2012-12-31,0.64919508470098,1257.7999999999997
2013-01-01,0.5798683656383206,1257.7999999999997
2013-01-02,0.6761547988921424,1294.7999999999997
2013-01-03,0.6406470428614547,1291.2999999999997
2013-01-04,0.5393438311270764,1295.5499999999997
2013-01-07,0.6220194943600316,1293.5499999999997
2013-01-08,0.6778787713476802,1290.0499999999997
2013-01-09,0.5840922166704345,1293.5499999999997
2013-01-10,0.6670850690640651,1304.7999999999997
2013-01-11,0.6922302512576513,1305.0499999999997
2013-01-14,0.7006402259636719,1302.0499999999997
2013-01-15,0.7679780860282015,1303.0499999999997
2013-01-16,0.7143794709677784,1303.2999999999997
2013-01-17,0.787695441163252,1313.5499999999997
2013-01-18,0.8621367010197052,1316.7999999999997
2013-01-21,0.8382791900417486,1316.7999999999997
2013-01-22,0.7695678012876905,1327.2999999999997
2013-01-23,0.7566785899540915,1328.0499999999997
2013-01-24,0.774036499636946,1329.5499999999997
2013-01-25,0.8627325866693514,1333.5499999999997
2013-01-28,0.8080587651446463,1334.7999999999997
2013-01-29,0.7959768440211821,1342.7999999999997
2013-01-30,0.7910029628951298,1333.0499999999997
2013-01-31,0.8013896949440624,1331.0499999999997
2013-02-01,0.6813830257152222,1344.5499999999997
2013-02-04,0.6902006082281742,1331.2999999999997
2013-02-05,0.733867118740773,1343.7999999999997
2013-02-06,0.7714569325104936,1344.5499999999997
2013-02-07,0.6810831569555547,1343.0499999999997
2013-02-08,0.6482875795048102,1350.2999999999997
2013-02-11,0.6588041714019208,1350.7999999999997
2013-02-12,0.655040865897631,1354.0499999999997
2013-02-13,0.6451964893687918,1355.0499999999997
2013-02-14,0.6510478616331676,1356.2999999999997
2013-02-15,0.7304769859254228,1354.7999999999997
2013-02-18,0.7221423142253959,1354.7999999999997
2013-02-19,0.6517100467090069,1365.7999999999997
2013-02-20,0.6403217003557968,1344.7999999999997
2013-02-21,0.6219833540608112,1338.7999999999997
2013-02-22,0.6154417504885588,1352.2999999999997
2013-02-25,0.694784257208598,1325.0499999999997
2013-02-26,0.6223233768534537,1330.2999999999997
2013-02-27,0.519719259817298,1353.5499999999997
2013-02-28,0.491774667577074,1351.0499999999997
2013-03-01,0.39960815044625,1354.2999999999997
2013-03-04,0.40987300247785124,1363.5499999999997
2013-03-05,0.450000994599558,1374.7999999999997
2013-03-06,0.4080506133190759,1376.7999999999997
2013-03-07,0.41762669175362027,1380.5499999999997
2013-03-08,0.44829337873791697,1387.2999999999997
2013-03-11,0.4286027944331042,1393.7999999999997
2013-03-12,0.43737128466479647,1390.2999999999997
2013-03-13,0.4447351637579785,1393.7999999999997
2013-03-14,0.5439010063979841,1399.7999999999997
2013-03-15,0.6595394960814642,1397.2999999999997
2013-03-18,0.5972410805378512,1390.5499999999997
2013-03-19,0.5906572485580439,1386.0499999999997
2013-03-20,0.6237279191037496,1392.7999999999997
2013-03-21,0.5897100136169093,1382.7999999999997
2013-03-22,0.5820583203349464,1395.7999999999997
2013-03-25,0.6425456172141264,1390.7999999999997
2013-03-26,0.5673735690556572,1401.0499999999997
2013-03-27,0.6165154219395723,1400.5499999999997
2013-03-28,0.6744455497532543,1406.5499999999997
2013-03-29,0.5639312636814742,1406.5499999999997
2013-04-01,0.5701200002832585,1399.7999999999997
2013-04-02,0.6047788588452995,1408.2999999999997
2013-04-03,0.6940109549296343,1392.2999999999997
2013-04-04,0.5936032109002742,1398.2999999999997
2013-04-05,0.645252633390675,1389.7999999999997
2013-04-08,0.5394040181635108,1403.0499999999997
2013-04-09,0.6570835563260702,1407.0499999999997
2013-04-10,0.6493737649094389,1426.5499999999997
2013-04-11,0.4251199736633774,1431.5499999999997
2013-04-12,0.4587780662105711,1425.7999999999997
2013-04-15,0.5216415885319118,1387.2999999999997
2013-04-16,0.46325620993513983,1412.5499999999997
2013-04-17,0.4270785390522754,1389.7999999999997
2013-04-18,0.4259735527470001,1377.7999999999997
2013-04-19,0.4145316256448329,1391.2999999999997
2013-04-22,0.40012610099496265,1399.7999999999997
2013-04-23,0.40103868348697186,1417.2999999999997
2013-04-24,0.37593942641780326,1417.7999999999997
2013-04-25,0.4369776939202876,1425.5499999999997
2013-04-26,0.40047518433622054,1420.2999999999997
2013-04-29,0.34160408473458803,1432.0499999999997
2013-04-30,0.4696794019270921,1436.0499999999997
2013-05-01,0.36437708149134096,1421.0499999999997
2013-05-02,0.41865690904782465,1436.0499999999997
2013-05-03,0.4484349200310226,1452.2999999999997
2013-05-06,0.46839819977542885,1457.2999999999997
2013-05-07,0.44658261521153114,1464.2999999999997
2013-05-08,0.4393286502563824,1472.5499999999997
2013-05-09,0.5234625913520208,1468.2999999999997
2013-05-10,0.5523522390979941,1473.2999999999997
2013-05-13,0.5685099039743106,1474.5499999999997
2013-05-14,0.5760545898721066,1491.7999999999997
2013-05-15,0.7099820215986943,1498.0499999999997
2013-05-16,0.7304892456037887,1491.7999999999997
2013-05-17,0.7597214323069407,1506.7999999999997
2013-05-20,0.735712666735375,1508.2999999999997
2013-05-21,0.7519200371198771,1509.2999999999997
2013-05-22,0.8554069793262379,1499.2999999999997
2013-05-23,0.8772204545060379,1493.7999999999997
2013-05-24,0.79308060697618,1494.2999999999997
2013-05-27,0.7688824598437154,1494.2999999999997
2013-05-28,0.7804972284990334,1498.2999999999997
2013-05-29,0.7332002714360392,1490.7999999999997
2013-05-30,0.668207837052242,1497.2999999999997
2013-05-31,0.647747268756225,1472.7999999999997
2013-06-03,0.6372623320084653,1480.0499999999997
2013-06-04,0.5605152292567925,1475.0499999999997
2013-06-05,0.4618976635018117,1451.7999999999997
2013-06-06,0.4077721474436398,1466.5499999999997
2013-06-07,0.44382798817569113,1482.2999999999997
2013-06-10,0.4033987165196187,1485.7999999999997
2013-06-11,0.3627575827614749,1470.7999999999997
2013-06-12,0.26067355729205405,1453.7999999999997
2013-06-13,0.2931259678248598,1480.5499999999997
2013-06-14,0.24846444332518397,1468.0499999999997
2013-06-17,0.2854582405544259,1483.5499999999997
2013-06-18,0.2919379552032193,1494.7999999999997
2013-06-19,0.31233207384641404,1473.2999999999997
2013-06-20,0.3878993839681959,1433.5499999999997
2013-06-21,0.39863637894621046,1433.5499999999997
2013-06-24,0.3901106489670061,1415.7999999999997
2013-06-25,0.33478081011100236,1431.0499999999997
2013-06-26,0.301367342477011,1445.0499999999997
2013-06-27,0.17751642786334793,1456.0499999999997
2013-06-28,0.2870934812455815,1448.7999999999997
2013-07-01,0.260040855690984,1456.2999999999997
2013-07-02,0.27685298738670283,1456.7999999999997
2013-07-03,0.15434740741033812,1458.5499999999997
2013-07-04,0.24041978422411078,1458.5499999999997
2013-07-05,0.2587870406303395,1476.7999999999997
2013-07-08,0.3848594502572402,1485.0499999999997
2013-07-09,0.4646277400415461,1495.0499999999997
2013-07-10,0.5242886029772311,1498.0499999999997
2013-07-11,0.5805648623423814,1519.5499999999997
2013-07-12,0.5368128415015562,1519.7999999999997
2013-07-15,0.4946101514155726,1527.0499999999997
2013-07-16,0.5503581771639412,1520.7999999999997
2013-07-17,0.6466327533514359,1525.0499999999997
2013-07-18,0.6972245449648838,1530.0499999999997
2013-07-19,0.713648661855785,1539.0499999999997
2013-07-22,0.6521722402503586,1539.7999999999997
2013-07-23,0.6447868333918756,1537.7999999999997
2013-07-24,0.7473522650563401,1533.2999999999997
2013-07-25,0.7379898226327729,1533.5499999999997
2013-07-26,0.719625017403001,1536.0499999999997
2013-07-29,0.7374430100110992,1532.0499999999997
2013-07-30,0.7465137050897697,1534.2999999999997
2013-07-31,0.8294182311494801,1530.0499999999997
2013-08-01,0.7181720426562043,1549.7999999999997
2013-08-02,0.6455531383711629,1553.5499999999997
2013-08-05,0.6606501494846471,1552.0499999999997
2013-08-06,0.6919542710707878,1543.5499999999997
2013-08-07,0.6920921106006811,1537.7999999999997
2013-08-08,0.6756973787855853,1543.2999999999997
2013-08-09,0.6734004987611459,1535.7999999999997
2013-08-12,0.699752640114598,1536.5499999999997
2013-08-13,0.6930387315773612,1540.2999999999997
2013-08-14,0.6331025905725591,1531.5499999999997
2013-08-15,0.6255030305580045,1505.2999999999997
2013-08-16,0.6663864237659943,1500.5499999999997
2013-08-19,0.6666444801742103,1494.5499999999997
2013-08-20,0.6079960338845064,1500.0499999999997
2013-08-21,0.5761897993412075,1486.0499999999997
2013-08-22,0.435617917363656,1504.2999999999997
2013-08-23,0.494154537533956,1511.0499999999997
2013-08-26,0.4852190764718067,1503.7999999999997
2013-08-27,0.47778274253420605,1477.7999999999997
2013-08-28,0.3825378921327981,1481.7999999999997
2013-08-29,0.33915051928871115,1486.2999999999997
2013-08-30,0.33594183205320866,1480.7999999999997
2013-09-02,0.39572465479918895,1480.7999999999997
2013-09-03,0.39773827950453544,1488.5499999999997
2013-09-04,0.3156489552486271,1503.0499999999997
2013-09-05,0.3472825197158601,1502.5499999999997
2013-09-06,0.38632397587877376,1503.0499999999997
2013-09-09,0.3597644444484032,1518.5499999999997
2013-09-10,0.36739498079701205,1532.0499999999997
2013-09-11,0.40955610516037205,1538.2999999999997
2013-09-12,0.507172938856833,1534.5499999999997
2013-09-13,0.421531377198512,1538.0499999999997
2013-09-16,0.5047849576554919,1547.5499999999997
2013-09-17,0.5013472347394633,1554.5499999999997
2013-09-18,0.6033684518714122,1574.0499999999997
2013-09-19,0.6285526394570804,1573.7999999999997
2013-09-20,0.6385854891035334,1558.7999999999997
2013-09-23,0.5841929899960441,1549.0499999999997
2013-09-24,0.5256581967021978,1548.7999999999997
2013-09-25,0.5103862970460951,1542.0499999999997
2013-09-26,0.4479689168871214,1548.7999999999997
2013-09-27,0.4858826274515532,1542.7999999999997
2013-09-30,0.46437507713753934,1530.5499999999997
2013-10-01,0.42018102695533316,1545.7999999999997
2013-10-02,0.4215261660084436,1539.2999999999997
2013-10-03,0.4631138867141236,1526.0499999999997
2013-10-04,0.37699371817980254,1541.0499999999997
2013-10-07,0.3741537243185527,1524.0499999999997
2013-10-08,0.396994536559073,1506.7999999999997
2013-10-09,0.48023041202480937,1505.0499999999997
2013-10-10,0.5004744516584034,1541.2999999999997
2013-10-11,0.4232965272288175,1555.2999999999997
2013-10-14,0.3723944070820975,1560.5499999999997
2013-10-15,0.4552673252631395,1548.2999999999997
2013-10-16,0.4918561924973968,1569.5499999999997
2013-10-17,0.54473693609254,1584.0499999999997
2013-10-18,0.6524601707975461,1592.7999999999997
2013-10-21,0.6557774576014672,1594.5499999999997
2013-10-22,0.6809174415589297,1605.7999999999997
2013-10-23,0.7025295093072758,1598.0499999999997
2013-10-24,0.7259735075111439,1604.7999999999997
2013-10-25,0.8101595482824056,1610.2999999999997
2013-10-28,0.8374357267763791,1615.2999999999997
2013-10-29,0.8119436800610422,1623.7999999999997
2013-10-30,0.7773596806214877,1616.7999999999997
2013-10-31,0.8358146349550392,1607.2999999999997
2013-11-01,0.690615856083652,1611.0499999999997
2013-11-04,0.7085326082420281,1619.2999999999997
2013-11-05,0.7130627210535259,1612.7999999999997
2013-11-06,0.7447937611356478,1621.7999999999997
2013-11-07,0.7891095653558843,1601.5499999999997
2013-11-08,0.7474269034603345,1622.2999999999997
2013-11-11,0.6870320335435917,1623.7999999999997
2013-11-12,0.7395008688552926,1621.2999999999997
2013-11-13,0.8069004209751052,1635.0499999999997
2013-11-14,0.651448051244875,1644.0499999999997
2013-11-15,0.7718898646798971,1649.7999999999997
2013-11-18,0.751934726089162,1645.0499999999997
2013-11-19,0.6451234033482062,1641.5499999999997
2013-11-20,0.6546546471811111,1636.0499999999997
2013-11-21,0.5824355075941196,1650.0499999999997
2013-11-22,0.568688450960769,1657.5499999999997
2013-11-25,0.6528312739463848,1658.7999999999997
2013-11-26,0.6315680506050351,1658.2999999999997
2013-11-27,0.5031908175616089,1660.5499999999997
2013-11-28,0.5716195582178156,1660.5499999999997
2013-11-29,0.5463259912160379,1660.2999999999997
2013-12-02,0.668725986521122,1656.0499999999997
2013-12-03,0.718427538252743,1647.7999999999997
2013-12-04,0.7303798547735959,1648.0499999999997
2013-12-05,0.6964177859050684,1640.2999999999997
2013-12-06,0.7009107661231664,1661.2999999999997
2013-12-09,0.651017014916234,1665.2999999999997
2013-12-10,0.5665047713763194,1659.2999999999997
2013-12-11,0.6352597318509635,1637.0499999999997
2013-12-12,0.6345707877779262,1631.2999999999997
2013-12-13,0.5743392040061981,1631.0499999999997
2013-12-16,0.5453979661370046,1642.7999999999997
2013-12-17,0.5000528407992368,1635.5499999999997
2013-12-18,0.5608959321443162,1667.0499999999997
2013-12-19,0.5669701436285601,1664.2999999999997
2013-12-20,0.6729359043364063,1676.7999999999997
2013-12-23,0.6270360925896533,1685.0499999999997
2013-12-24,0.5732993697529811,1691.2999999999997
2013-12-25,0.5365254651988263,1691.2999999999997
2013-12-26,0.6542700948903981,1698.7999999999997
2013-12-27,0.7121122620548667,1698.7999999999997
2013-12-30,0.7201896482877157,1697.0499999999997
2013-12-31,0.8165137323108397,1703.2999999999997
2014-01-01,0.6954286013508157,1703.2999999999997
2014-01-02,0.7080073805728345,1688.7999999999997
2014-01-03,0.5905918305239614,1687.7999999999997
2014-01-06,0.69750709787485,1683.0499999999997
2014-01-07,0.7122540420286332,1693.0499999999997
2014-01-08,0.7388695570952379,1694.7999999999997
2014-01-09,0.7611623553427371,1695.2999999999997
2014-01-10,0.7645918354872933,1700.0499999999997
2014-01-13,0.7320318621405691,1677.2999999999997
2014-01-14,0.703327333295983,1695.2999999999997
2014-01-15,0.7264681482807592,1703.7999999999997
2014-01-16,0.6339754724574561,1698.5499999999997
2014-01-17,0.7360037132943643,1696.5499999999997
2014-01-20,0.6672348655205921,1696.5499999999997
2014-01-21,0.5735410088835915,1700.7999999999997
2014-01-22,0.4633533622210419,1700.7999999999997
2014-01-23,0.47282535441631435,1686.5499999999997
2014-01-24,0.4861349991787014,1644.2999999999997
2014-01-27,0.4015208434392551,1638.0499999999997
2014-01-28,0.3802515757264773,1650.5499999999997
2014-01-29,0.37888489941785153,1633.5499999999997
2014-01-30,0.28650668537648405,1643.5499999999997
2014-01-31,0.2610291042791485,1638.7999999999997
2014-02-03,0.2672083879884122,1595.0499999999997
2014-02-04,0.25060312880976177,1606.0499999999997
2014-02-05,0.21310975850124833,1606.2999999999997
2014-02-06,0.10364905388674168,1628.7999999999997
2014-02-07,0.08171501198394797,1655.7999999999997
2014-02-10,0.08078924151011402,1657.0499999999997
2014-02-11,0.1507880184904605,1675.7999999999997
2014-02-12,0.0837663817055092,1679.2999999999997
2014-02-13,0.20763505437307134,1686.5499999999997
2014-02-14,0.18626259272565288,1697.2999999999997
2014-02-17,0.1850449779956988,1697.2999999999997
2014-02-18,0.24640589737983154,1699.7999999999997
2014-02-19,0.2994028899634527,1687.7999999999997
2014-02-20,0.3550760586033537,1698.5499999999997
2014-02-21,0.4149570214267991,1696.5499999999997
2014-02-24,0.43631068547546387,1708.2999999999997
2014-02-25,0.339748560939997,1708.5499999999997
2014-02-26,0.3675815855154601,1704.2999999999997
2014-02-27,0.3485814547352775,1716.2999999999997
2014-02-28,0.441243779061971,1719.7999999999997
2014-03-03,0.4125082457694721,1705.2999999999997
2014-03-04,0.42321726161673273,1733.7999999999997
2014-03-05,0.41336706377016963,1734.7999999999997
2014-03-06,0.42055373865145934,1738.5499999999997
2014-03-07,0.3843003710297904,1740.2999999999997
2014-03-10,0.3816839034654621,1739.5499999999997
2014-03-11,0.42901208293700244,1727.5499999999997
2014-03-12,0.4694359351939538,1730.0499999999997
2014-03-13,0.49041069022061823,1709.0499999999997
2014-03-14,0.37054550031583916,1702.2999999999997
2014-03-17,0.40557029485571033,1720.0499999999997
2014-03-18,0.35599587018785406,1733.0499999999997
2014-03-19,0.494673079504535,1722.0499999999997
2014-03-20,0.4140557454173166,1735.7999999999997
2014-03-21,0.4660651173393043,1726.7999999999997
2014-03-24,0.4085705819161993,1719.2999999999997
2014-03-25,0.3573190967105716,1729.0499999999997
2014-03-26,0.39216485871541973,1712.2999999999997
2014-03-27,0.31923517579540556,1710.2999999999997
2014-03-28,0.3061891467520198,1720.2999999999997
2014-03-31,0.4083769268593612,1734.2999999999997
2014-04-01,0.3994606779920546,1747.5499999999997
2014-04-02,0.2840990531347601,1752.7999999999997
2014-04-03,0.3429348191612914,1752.7999999999997
2014-04-04,0.3131022488412157,1729.7999999999997
2014-04-07,0.42922408477254254,1707.7999999999997
2014-04-08,0.4320338259543285,1714.7999999999997
2014-04-09,0.41010257548008716,1734.5499999999997
2014-04-10,0.381572644311658,1696.7999999999997
2014-04-11,0.41992300993308485,1681.5499999999997
2014-04-14,0.29375500138440896,1694.2999999999997
2014-04-15,0.3830795248296489,1709.2999999999997
2014-04-16,0.3462895266812613,1722.5499999999997
2014-04-17,0.3648091401539827,1727.7999999999997
2014-04-18,0.3030319550966098,1727.7999999999997
2014-04-21,0.2215010330806416,1734.2999999999997
2014-04-22,0.34839709221883847,1743.7999999999997
2014-04-23,0.3326117305658743,1742.7999999999997
2014-04-24,0.3935019322050139,1742.7999999999997
2014-04-25,0.37984150775865,1729.7999999999997
2014-04-28,0.4688281914436848,1735.7999999999997
2014-04-29,0.39192378458705335,1741.5499999999997
2014-04-30,0.44406391171792026,1747.7999999999997
2014-05-01,0.29042186192821734,1747.5499999999997
2014-05-02,0.3418936693595911,1744.2999999999997
2014-05-05,0.3918618640543231,1745.5499999999997
2014-05-06,0.36396212662198524,1734.0499999999997
