,SP_Sentiment,price
2012-03-13,0.6551879132789769,1220.9999999999995
2012-03-14,0.5429143739164032,1218.9999999999995
2012-03-15,0.635078306656526,1226.2499999999995
2012-03-16,0.764527212041428,1228.7499999999995
2012-03-19,0.672779860024754,1234.2499999999995
2012-03-20,0.6532323729169331,1230.2499999999995
2012-03-21,0.7372610652866367,1227.7499999999995
2012-03-22,0.7320246571106046,1219.2499999999995
2012-03-23,0.7351029804096945,1224.2499999999995
2012-03-26,0.7586308701771717,1245.2499999999995
2012-03-27,0.688118822466865,1236.7499999999995
2012-03-28,0.729816042906794,1230.4999999999995
2012-03-29,0.7220401064420074,1228.4999999999995
2012-03-30,0.7067256528332168,1233.4999999999995
2012-04-02,0.7306512203500064,1242.7499999999995
2012-04-03,0.7501327962644037,1238.9999999999995
2012-04-04,0.7452439400149439,1223.4999999999995
2012-04-05,0.6714816023616413,1220.4999999999995
2012-04-06,0.653674580966714,1220.4999999999995
2012-04-09,0.6040611116751451,1205.2499999999995
2012-04-10,0.6633795907983793,1187.2499999999995
2012-04-11,0.564335214266527,1194.2499999999995
2012-04-12,0.456111022718778,1216.2499999999995
2012-04-13,0.41988863663259285,1195.2499999999995
2012-04-16,0.4067495508471863,1194.2499999999995
2012-04-17,0.35274158844654024,1213.7499999999995
2012-04-18,0.33022929395911593,1208.4999999999995
2012-04-19,0.42004254103640637,1202.7499999999995
2012-04-20,0.5107405530273357,1205.4999999999995
2012-04-23,0.45278600352248566,1192.9999999999995
2012-04-24,0.40606957017698314,1200.2499999999995
2012-04-25,0.4514298297594584,1217.4999999999995
2012-04-26,0.4425861143951712,1226.9999999999995
2012-04-27,0.4140405283514391,1228.7499999999995
2012-04-30,0.4370175482375879,1223.7499999999995
2012-05-01,0.42954020933661347,1230.7499999999995
2012-05-02,0.38697074542842586,1227.7499999999995
2012-05-03,0.4278685855327227,1216.2499999999995
2012-05-04,0.3822181786809889,1192.7499999999995
2012-05-07,0.40837220986103623,1195.9999999999995
2012-05-08,0.47675629889376125,1188.7499999999995
2012-05-09,0.4538783028315466,1181.2499999999995
2012-05-10,0.32079969507443495,1187.7499999999995
2012-05-11,0.30305775700919524,1180.2499999999995
2012-05-14,0.2884881403507695,1164.2499999999995
2012-05-15,0.30258840137638576,1158.4999999999995
2012-05-16,0.3049401847966807,1152.7499999999995
2012-05-17,0.2785828613481304,1131.4999999999995
2012-05-18,0.2961887758319075,1120.9999999999995
2012-05-21,0.2855812336863157,1145.9999999999995
2012-05-22,0.2565713657746221,1144.9999999999995
2012-05-23,0.24906345458708135,1145.9999999999995
2012-05-24,0.3040632124301937,1152.7499999999995
2012-05-25,0.23619328625949865,1145.2499999999995
2012-05-28,0.2119352731992305,1145.2499999999995
2012-05-29,0.26351130464337136,1163.7499999999995
2012-05-30,0.27914049901866017,1138.7499999999995
2012-05-31,0.2803492330228973,1139.4999999999995
2012-06-01,0.17080037825980596,1104.2499999999995
2012-06-04,0.17762482689052356,1103.2499999999995
2012-06-05,0.12651582026634567,1115.2499999999995
2012-06-06,0.14450954265520372,1145.7499999999995
2012-06-07,0.1621623921821826,1146.9999999999995
2012-06-08,0.19123371983797788,1158.9999999999995
2012-06-11,0.22726302741986987,1137.2499999999995
2012-06-12,0.16600104349284353,1156.9999999999995
2012-06-13,0.14104230611452048,1145.7499999999995
2012-06-14,0.21615846450134257,1163.2499999999995
2012-06-15,0.3179958936617222,1174.4999999999995
2012-06-18,0.33270158694892193,1177.9999999999995
2012-06-19,0.41991525929371926,1187.4999999999995
2012-06-20,0.3711279930529618,1187.7499999999995
2012-06-21,0.4225176954312075,1155.2499999999995
2012-06-22,0.4533431271623075,1163.7499999999995
2012-06-25,0.4158343289367322,1143.4999999999995
2012-06-26,0.38468301796515353,1152.4999999999995
2012-06-27,0.38544374907987,1162.4999999999995
2012-06-28,0.34105566780441904,1159.4999999999995
2012-06-29,0.33266232433116827,1193.4999999999995
2012-07-02,0.3858283594437993,1194.4999999999995
2012-07-03,0.31890881666237075,1204.9999999999995
2012-07-04,0.3178070515481137,1204.9999999999995
2012-07-05,0.42202909109125536,1198.4999999999995
2012-07-06,0.33199065127246785,1188.7499999999995
2012-07-09,0.4386972747626029,1186.2499999999995
2012-07-10,0.4927450680659751,1172.4999999999995
2012-07-11,0.5304631205253652,1173.2499999999995
2012-07-12,0.49818523545113325,1166.2499999999995
2012-07-13,0.39939368931440483,1188.7499999999995
2012-07-16,0.3562865878717277,1184.4999999999995
2012-07-17,0.4728272653297821,1195.4999999999995
2012-07-18,0.5567681094146222,1204.2499999999995
2012-07-19,0.4724461367765353,1208.9999999999995
2012-07-20,0.5153520862910823,1195.2499999999995
2012-07-23,0.4646829457366987,1180.7499999999995
2012-07-24,0.44991119181825245,1166.4999999999995
2012-07-25,0.4123025378229334,1171.9999999999995
2012-07-26,0.483088595683103,1191.7499999999995
2012-07-27,0.5265171078678981,1219.4999999999995
2012-07-30,0.5282384872758754,1217.4999999999995
2012-07-31,0.5222112719543375,1211.4999999999995
2012-08-01,0.44149720803275755,1207.4999999999995
2012-08-02,0.4582286686374347,1198.9999999999995
2012-08-03,0.37675280189722293,1225.9999999999995
2012-08-06,0.43073482502989524,1226.9999999999995
2012-08-07,0.48464762548753076,1233.9999999999995
2012-08-08,0.4757968704776251,1235.2499999999995
2012-08-09,0.5165222060250466,1237.4999999999995
2012-08-10,0.500717629677495,1239.4999999999995
2012-08-13,0.5234141974573556,1239.4999999999995
2012-08-14,0.5321485458133187,1238.4999999999995
2012-08-15,0.5383356571207594,1240.4999999999995
2012-08-16,0.5662957031659929,1249.9999999999995
2012-08-17,0.6777236724350685,1252.2499999999995
2012-08-20,0.6734838454754317,1251.7499999999995
2012-08-21,0.6740185594821297,1249.4999999999995
2012-08-22,0.7115566622384544,1249.2499999999995
2012-08-23,0.6977192262544009,1236.9999999999995
2012-08-24,0.6820469325099653,1246.7499999999995
2012-08-27,0.6843142264136997,1245.2499999999995
2012-08-28,0.630056349537423,1244.7499999999995
2012-08-29,0.6852877050066946,1244.2499999999995
2012-08-30,0.5581612683364101,1233.9999999999995
2012-08-31,0.5617929539094434,1241.9999999999995
2012-09-03,0.605921411613554,1241.9999999999995
2012-09-04,0.5053553753364213,1242.9999999999995
2012-09-05,0.5213548991318651,1240.4999999999995
2012-09-06,0.6234087508067627,1267.9999999999995
2012-09-07,0.5939767064239996,1275.2499999999995
2012-09-10,0.6105045318085435,1263.4999999999995
2012-09-11,0.6229581551146766,1267.4999999999995
2012-09-12,0.6706614658489933,1276.4999999999995
2012-09-13,0.7352213733628559,1294.2499999999995
2012-09-14,0.7500422454577731,1302.7499999999995
2012-09-17,0.7057079056429305,1297.7499999999995
2012-09-18,0.7380826005152311,1296.2499999999995
2012-09-19,0.7696009910748514,1296.4999999999995
2012-09-20,0.725576514850535,1296.9999999999995
2012-09-21,0.8249388193527306,1295.2499999999995
2012-09-24,0.8043702277882214,1294.7499999999995
2012-09-25,0.7878044472013277,1280.4999999999995
2012-09-26,0.7168325517928806,1270.2499999999995
2012-09-27,0.6153425535429536,1284.2499999999995
2012-09-28,0.6093944712657869,1277.4999999999995
2012-10-01,0.6195457103768334,1280.2499999999995
2012-10-02,0.6039008934738906,1284.2499999999995
2012-10-03,0.5751300968909933,1287.9999999999995
2012-10-04,0.5425659013346977,1298.9999999999995
2012-10-05,0.5088806956672884,1298.7499999999995
2012-10-08,0.5141045825523083,1292.9999999999995
2012-10-09,0.5102978801103438,1279.2499999999995
2012-10-10,0.43563696713280226,1269.4999999999995
2012-10-11,0.4152774101757652,1271.7499999999995
2012-10-12,0.3445650939400974,1264.7499999999995
2012-10-15,0.378138951028673,1278.7499999999995
2012-10-16,0.4250721601335396,1292.4999999999995
2012-10-17,0.39146257732817347,1300.2499999999995
2012-10-18,0.4187737904452852,1294.7499999999995
2012-10-19,0.4106374173631213,1267.2499999999995
2012-10-22,0.3905142597583862,1273.2499999999995
2012-10-23,0.3524485584675462,1249.9999999999995
2012-10-24,0.34322047614660095,1248.4999999999995
2012-10-25,0.3330607359513048,1251.4999999999995
2012-10-26,0.3515221845495503,1250.7499999999995
2012-10-29,0.32944238573684637,1250.7499999999995
2012-10-30,0.31316988473547563,1250.7499999999995
2012-10-31,0.30419640453111246,1249.9999999999995
2012-11-01,0.28999236735704204,1266.4999999999995
2012-11-02,0.21101844318542304,1248.7499999999995
2012-11-05,0.22576235212847284,1255.2499999999995
2012-11-06,0.24125831367220268,1268.4999999999995
2012-11-07,0.30423982166105257,1232.2499999999995
2012-11-08,0.25778538742650065,1218.4999999999995
2012-11-09,0.1895790607171097,1218.9999999999995
2012-11-12,0.15564514121119605,1221.4999999999995
2012-11-13,0.19547679198906026,1214.2499999999995
2012-11-14,0.21696389598183044,1196.2499999999995
2012-11-15,0.14260531138842433,1194.4999999999995
2012-11-16,0.21331796339781944,1202.9999999999995
2012-11-19,0.2051278367503006,1225.7499999999995
2012-11-20,0.10738567356692023,1229.4999999999995
2012-11-21,0.07828449589989392,1231.4999999999995
2012-11-22,0.13703815018359247,1231.4999999999995
2012-11-23,0.1525126480514425,1248.4999999999995
2012-11-26,0.2275836813982183,1246.4999999999995
2012-11-27,0.19988711968852585,1240.7499999999995
2012-11-28,0.2530665436113366,1250.2499999999995
2012-11-29,0.3341237494473208,1258.9999999999995
2012-11-30,0.34820435330895627,1257.7499999999995
2012-12-03,0.34634353113950256,1250.2499999999995
2012-12-04,0.34971860839106955,1248.7499999999995
2012-12-05,0.45859835442810104,1251.4999999999995
2012-12-06,0.46463032240249724,1256.2499999999995
2012-12-07,0.5367547411600228,1259.2499999999995
2012-12-10,0.47613046111496027,1263.4999999999995
2012-12-11,0.5109073695205847,1274.7499999999995
2012-12-12,0.5327183226019087,1270.4999999999995
2012-12-13,0.5549764342885289,1261.2499999999995
2012-12-14,0.5210767917017362,1258.2499999999995
2012-12-17,0.6808244670294187,1275.7499999999995
2012-12-18,0.7111057044865945,1288.9999999999995
2012-12-19,0.7469591881069938,1280.4999999999995
2012-12-20,0.7841353684524789,1287.9999999999995
2012-12-21,0.8355181865048014,1273.4999999999995
2012-12-24,0.7398597039447018,1267.2499999999995
2012-12-25,0.6595423308666232,1267.2499999999995
2012-12-26,0.7031531253102319,1260.9999999999995
2012-12-27,0.7311693540351081,1258.2499999999995
2012-12-28,0.6762068947749267,1231.4999999999995
2012-12-31,0.64919508470098,1267.4999999999995
2013-01-01,0.5798683656383206,1267.4999999999995
2013-01-02,0.6761547988921424,1304.4999999999995
2013-01-03,0.6406470428614547,1300.9999999999995
2013-01-04,0.5393438311270764,1305.2499999999995
2013-01-07,0.6220194943600316,1303.2499999999995
2013-01-08,0.6778787713476802,1299.7499999999995
2013-01-09,0.5840922166704345,1303.2499999999995
2013-01-10,0.6670850690640651,1314.4999999999995
2013-01-11,0.6922302512576513,1314.7499999999995
2013-01-14,0.7006402259636719,1311.7499999999995
2013-01-15,0.7679780860282015,1312.7499999999995
2013-01-16,0.7143794709677784,1312.9999999999995
2013-01-17,0.787695441163252,1323.2499999999995
2013-01-18,0.8621367010197052,1326.4999999999995
2013-01-21,0.8382791900417486,1326.4999999999995
2013-01-22,0.7695678012876905,1336.9999999999995
2013-01-23,0.7566785899540915,1337.7499999999995
2013-01-24,0.774036499636946,1339.2499999999995
2013-01-25,0.8627325866693514,1343.2499999999995
2013-01-28,0.8080587651446463,1344.4999999999995
2013-01-29,0.7959768440211821,1352.4999999999995
2013-01-30,0.7910029628951298,1342.7499999999995
2013-01-31,0.8013896949440624,1340.7499999999995
2013-02-01,0.6813830257152222,1354.2499999999995
2013-02-04,0.6902006082281742,1340.9999999999995
2013-02-05,0.733867118740773,1353.4999999999995
2013-02-06,0.7714569325104936,1354.2499999999995
2013-02-07,0.6810831569555547,1352.7499999999995
2013-02-08,0.6482875795048102,1359.9999999999995
2013-02-11,0.6588041714019208,1360.4999999999995
2013-02-12,0.655040865897631,1363.7499999999995
2013-02-13,0.6451964893687918,1364.7499999999995
2013-02-14,0.6510478616331676,1365.9999999999995
2013-02-15,0.7304769859254228,1364.4999999999995
2013-02-18,0.7221423142253959,1364.4999999999995
2013-02-19,0.6517100467090069,1375.4999999999995
2013-02-20,0.6403217003557968,1354.4999999999995
2013-02-21,0.6219833540608112,1348.4999999999995
2013-02-22,0.6154417504885588,1361.9999999999995
2013-02-25,0.694784257208598,1334.7499999999995
2013-02-26,0.6223233768534537,1339.9999999999995
2013-02-27,0.519719259817298,1363.2499999999995
2013-02-28,0.491774667577074,1360.7499999999995
2013-03-01,0.39960815044625,1363.9999999999995
2013-03-04,0.40987300247785124,1373.2499999999995
2013-03-05,0.450000994599558,1384.4999999999995
2013-03-06,0.4080506133190759,1386.4999999999995
2013-03-07,0.41762669175362027,1390.2499999999995
2013-03-08,0.44829337873791697,1396.9999999999995
2013-03-11,0.4286027944331042,1403.4999999999995
2013-03-12,0.43737128466479647,1399.9999999999995
2013-03-13,0.4447351637579785,1403.4999999999995
2013-03-14,0.5439010063979841,1409.4999999999995
2013-03-15,0.6595394960814642,1406.9999999999995
2013-03-18,0.5972410805378512,1400.2499999999995
2013-03-19,0.5906572485580439,1395.7499999999995
2013-03-20,0.6237279191037496,1402.4999999999995
2013-03-21,0.5897100136169093,1392.4999999999995
2013-03-22,0.5820583203349464,1405.4999999999995
2013-03-25,0.6425456172141264,1400.4999999999995
2013-03-26,0.5673735690556572,1410.7499999999995
2013-03-27,0.6165154219395723,1410.2499999999995
2013-03-28,0.6744455497532543,1416.2499999999995
2013-03-29,0.5639312636814742,1416.2499999999995
2013-04-01,0.5701200002832585,1409.4999999999995
2013-04-02,0.6047788588452995,1417.9999999999995
2013-04-03,0.6940109549296343,1401.9999999999995
2013-04-04,0.5936032109002742,1407.9999999999995
2013-04-05,0.645252633390675,1399.4999999999995
2013-04-08,0.5394040181635108,1412.7499999999995
2013-04-09,0.6570835563260702,1416.7499999999995
2013-04-10,0.6493737649094389,1436.2499999999995
2013-04-11,0.4251199736633774,1441.2499999999995
2013-04-12,0.4587780662105711,1435.4999999999995
2013-04-15,0.5216415885319118,1396.9999999999995
2013-04-16,0.46325620993513983,1422.2499999999995
2013-04-17,0.4270785390522754,1399.4999999999995
2013-04-18,0.4259735527470001,1387.4999999999995
2013-04-19,0.4145316256448329,1400.9999999999995
2013-04-22,0.40012610099496265,1409.4999999999995
2013-04-23,0.40103868348697186,1426.9999999999995
2013-04-24,0.37593942641780326,1427.4999999999995
2013-04-25,0.4369776939202876,1435.2499999999995
2013-04-26,0.40047518433622054,1429.9999999999995
2013-04-29,0.34160408473458803,1441.7499999999995
2013-04-30,0.4696794019270921,1445.7499999999995
2013-05-01,0.36437708149134096,1430.7499999999995
2013-05-02,0.41865690904782465,1445.7499999999995
2013-05-03,0.4484349200310226,1461.9999999999995
2013-05-06,0.46839819977542885,1466.9999999999995
2013-05-07,0.44658261521153114,1473.9999999999995
2013-05-08,0.4393286502563824,1482.2499999999995
2013-05-09,0.5234625913520208,1477.9999999999995
2013-05-10,0.5523522390979941,1482.9999999999995
2013-05-13,0.5685099039743106,1484.2499999999995
2013-05-14,0.5760545898721066,1501.4999999999995
2013-05-15,0.7099820215986943,1507.7499999999995
2013-05-16,0.7304892456037887,1501.4999999999995
2013-05-17,0.7597214323069407,1516.4999999999995
2013-05-20,0.735712666735375,1517.9999999999995
2013-05-21,0.7519200371198771,1518.9999999999995
2013-05-22,0.8554069793262379,1508.9999999999995
2013-05-23,0.8772204545060379,1503.4999999999995
2013-05-24,0.79308060697618,1503.9999999999995
2013-05-27,0.7688824598437154,1503.9999999999995
2013-05-28,0.7804972284990334,1507.9999999999995
2013-05-29,0.7332002714360392,1500.4999999999995
2013-05-30,0.668207837052242,1506.9999999999995
2013-05-31,0.647747268756225,1482.4999999999995
2013-06-03,0.6372623320084653,1489.7499999999995
2013-06-04,0.5605152292567925,1484.7499999999995
2013-06-05,0.4618976635018117,1461.4999999999995
2013-06-06,0.4077721474436398,1476.2499999999995
2013-06-07,0.44382798817569113,1491.9999999999995
2013-06-10,0.4033987165196187,1495.4999999999995
2013-06-11,0.3627575827614749,1480.4999999999995
2013-06-12,0.26067355729205405,1463.4999999999995
2013-06-13,0.2931259678248598,1490.2499999999995
2013-06-14,0.24846444332518397,1477.7499999999995
2013-06-17,0.2854582405544259,1493.2499999999995
2013-06-18,0.2919379552032193,1504.4999999999995
2013-06-19,0.31233207384641404,1482.9999999999995
2013-06-20,0.3878993839681959,1443.2499999999995
2013-06-21,0.39863637894621046,1443.2499999999995
2013-06-24,0.3901106489670061,1425.4999999999995
2013-06-25,0.33478081011100236,1440.7499999999995
2013-06-26,0.301367342477011,1454.7499999999995
2013-06-27,0.17751642786334793,1465.7499999999995
2013-06-28,0.2870934812455815,1458.4999999999995
2013-07-01,0.260040855690984,1465.9999999999995
2013-07-02,0.27685298738670283,1466.4999999999995
2013-07-03,0.15434740741033812,1468.2499999999995
2013-07-04,0.24041978422411078,1468.2499999999995
2013-07-05,0.2587870406303395,1486.4999999999995
2013-07-08,0.3848594502572402,1494.7499999999995
2013-07-09,0.4646277400415461,1504.7499999999995
2013-07-10,0.5242886029772311,1507.7499999999995
2013-07-11,0.5805648623423814,1529.2499999999995
2013-07-12,0.5368128415015562,1529.4999999999995
2013-07-15,0.4946101514155726,1536.7499999999995
2013-07-16,0.5503581771639412,1530.4999999999995
2013-07-17,0.6466327533514359,1534.7499999999995
2013-07-18,0.6972245449648838,1539.7499999999995
2013-07-19,0.713648661855785,1548.7499999999995
2013-07-22,0.6521722402503586,1549.4999999999995
2013-07-23,0.6447868333918756,1547.4999999999995
2013-07-24,0.7473522650563401,1542.9999999999995
2013-07-25,0.7379898226327729,1543.2499999999995
2013-07-26,0.719625017403001,1545.7499999999995
2013-07-29,0.7374430100110992,1541.7499999999995
2013-07-30,0.7465137050897697,1543.9999999999995
2013-07-31,0.8294182311494801,1539.7499999999995
2013-08-01,0.7181720426562043,1559.4999999999995
2013-08-02,0.6455531383711629,1563.2499999999995
2013-08-05,0.6606501494846471,1561.7499999999995
2013-08-06,0.6919542710707878,1553.2499999999995
2013-08-07,0.6920921106006811,1547.4999999999995
2013-08-08,0.6756973787855853,1552.9999999999995
2013-08-09,0.6734004987611459,1545.4999999999995
2013-08-12,0.699752640114598,1546.2499999999995
2013-08-13,0.6930387315773612,1549.9999999999995
2013-08-14,0.6331025905725591,1541.2499999999995
2013-08-15,0.6255030305580045,1514.9999999999995
2013-08-16,0.6663864237659943,1510.2499999999995
2013-08-19,0.6666444801742103,1504.2499999999995
2013-08-20,0.6079960338845064,1509.7499999999995
2013-08-21,0.5761897993412075,1495.7499999999995
2013-08-22,0.435617917363656,1513.9999999999995
2013-08-23,0.494154537533956,1520.7499999999995
2013-08-26,0.4852190764718067,1513.4999999999995
2013-08-27,0.47778274253420605,1487.4999999999995
2013-08-28,0.3825378921327981,1491.4999999999995
2013-08-29,0.33915051928871115,1495.9999999999995
2013-08-30,0.33594183205320866,1490.4999999999995
2013-09-02,0.39572465479918895,1490.4999999999995
2013-09-03,0.39773827950453544,1498.2499999999995
2013-09-04,0.3156489552486271,1512.7499999999995
2013-09-05,0.3472825197158601,1512.2499999999995
2013-09-06,0.38632397587877376,1512.7499999999995
2013-09-09,0.3597644444484032,1528.2499999999995
2013-09-10,0.36739498079701205,1541.7499999999995
2013-09-11,0.40955610516037205,1547.9999999999995
2013-09-12,0.507172938856833,1544.2499999999995
2013-09-13,0.421531377198512,1547.7499999999995
2013-09-16,0.5047849576554919,1557.2499999999995
2013-09-17,0.5013472347394633,1564.2499999999995
2013-09-18,0.6033684518714122,1583.7499999999995
2013-09-19,0.6285526394570804,1583.4999999999995
2013-09-20,0.6385854891035334,1568.4999999999995
2013-09-23,0.5841929899960441,1558.7499999999995
2013-09-24,0.5256581967021978,1558.4999999999995
2013-09-25,0.5103862970460951,1551.7499999999995
2013-09-26,0.4479689168871214,1558.4999999999995
2013-09-27,0.4858826274515532,1552.4999999999995
2013-09-30,0.46437507713753934,1540.2499999999995
2013-10-01,0.42018102695533316,1555.4999999999995
2013-10-02,0.4215261660084436,1548.9999999999995
2013-10-03,0.4631138867141236,1535.7499999999995
2013-10-04,0.37699371817980254,1550.7499999999995
2013-10-07,0.3741537243185527,1533.7499999999995
2013-10-08,0.396994536559073,1516.4999999999995
2013-10-09,0.48023041202480937,1514.7499999999995
2013-10-10,0.5004744516584034,1550.9999999999995
2013-10-11,0.4232965272288175,1564.9999999999995
2013-10-14,0.3723944070820975,1570.2499999999995
2013-10-15,0.4552673252631395,1557.9999999999995
2013-10-16,0.4918561924973968,1579.2499999999995
2013-10-17,0.54473693609254,1593.7499999999995
2013-10-18,0.6524601707975461,1602.4999999999995
2013-10-21,0.6557774576014672,1604.2499999999995
2013-10-22,0.6809174415589297,1615.4999999999995
2013-10-23,0.7025295093072758,1607.7499999999995
2013-10-24,0.7259735075111439,1614.4999999999995
2013-10-25,0.8101595482824056,1619.9999999999995
2013-10-28,0.8374357267763791,1624.9999999999995
2013-10-29,0.8119436800610422,1633.4999999999995
2013-10-30,0.7773596806214877,1626.4999999999995
2013-10-31,0.8358146349550392,1616.9999999999995
2013-11-01,0.690615856083652,1620.7499999999995
2013-11-04,0.7085326082420281,1628.9999999999995
2013-11-05,0.7130627210535259,1622.4999999999995
2013-11-06,0.7447937611356478,1631.4999999999995
2013-11-07,0.7891095653558843,1611.2499999999995
2013-11-08,0.7474269034603345,1631.9999999999995
2013-11-11,0.6870320335435917,1633.4999999999995
2013-11-12,0.7395008688552926,1630.9999999999995
2013-11-13,0.8069004209751052,1644.7499999999995
2013-11-14,0.651448051244875,1653.7499999999995
2013-11-15,0.7718898646798971,1659.4999999999995
2013-11-18,0.751934726089162,1654.7499999999995
2013-11-19,0.6451234033482062,1651.2499999999995
2013-11-20,0.6546546471811111,1645.7499999999995
2013-11-21,0.5824355075941196,1659.7499999999995
2013-11-22,0.568688450960769,1667.2499999999995
2013-11-25,0.6528312739463848,1668.4999999999995
2013-11-26,0.6315680506050351,1667.9999999999995
2013-11-27,0.5031908175616089,1670.2499999999995
2013-11-28,0.5716195582178156,1670.2499999999995
2013-11-29,0.5463259912160379,1669.9999999999995
2013-12-02,0.668725986521122,1665.7499999999995
2013-12-03,0.718427538252743,1657.4999999999995
2013-12-04,0.7303798547735959,1657.7499999999995
2013-12-05,0.6964177859050684,1649.9999999999995
2013-12-06,0.7009107661231664,1670.9999999999995
2013-12-09,0.651017014916234,1674.9999999999995
2013-12-10,0.5665047713763194,1668.9999999999995
2013-12-11,0.6352597318509635,1646.7499999999995
2013-12-12,0.6345707877779262,1640.9999999999995
2013-12-13,0.5743392040061981,1640.7499999999995
2013-12-16,0.5453979661370046,1652.4999999999995
2013-12-17,0.5000528407992368,1645.2499999999995
2013-12-18,0.5608959321443162,1676.7499999999995
2013-12-19,0.5669701436285601,1673.9999999999995
2013-12-20,0.6729359043364063,1686.4999999999995
2013-12-23,0.6270360925896533,1694.7499999999995
2013-12-24,0.5732993697529811,1700.9999999999995
2013-12-25,0.5365254651988263,1700.9999999999995
2013-12-26,0.6542700948903981,1708.4999999999995
2013-12-27,0.7121122620548667,1708.4999999999995
2013-12-30,0.7201896482877157,1706.7499999999995
2013-12-31,0.8165137323108397,1712.9999999999995
2014-01-01,0.6954286013508157,1712.9999999999995
2014-01-02,0.7080073805728345,1698.4999999999995
2014-01-03,0.5905918305239614,1697.4999999999995
2014-01-06,0.69750709787485,1692.7499999999995
2014-01-07,0.7122540420286332,1702.7499999999995
2014-01-08,0.7388695570952379,1704.4999999999995
2014-01-09,0.7611623553427371,1704.9999999999995
2014-01-10,0.7645918354872933,1709.7499999999995
2014-01-13,0.7320318621405691,1686.9999999999995
2014-01-14,0.703327333295983,1704.9999999999995
2014-01-15,0.7264681482807592,1713.4999999999995
2014-01-16,0.6339754724574561,1708.2499999999995
2014-01-17,0.7360037132943643,1706.2499999999995
2014-01-20,0.6672348655205921,1706.2499999999995
2014-01-21,0.5735410088835915,1710.4999999999995
2014-01-22,0.4633533622210419,1710.4999999999995
2014-01-23,0.47282535441631435,1696.2499999999995
2014-01-24,0.4861349991787014,1653.9999999999995
2014-01-27,0.4015208434392551,1647.7499999999995
2014-01-28,0.3802515757264773,1660.2499999999995
2014-01-29,0.37888489941785153,1643.2499999999995
2014-01-30,0.28650668537648405,1653.2499999999995
2014-01-31,0.2610291042791485,1648.4999999999995
2014-02-03,0.2672083879884122,1604.7499999999995
2014-02-04,0.25060312880976177,1615.7499999999995
2014-02-05,0.21310975850124833,1615.9999999999995
2014-02-06,0.10364905388674168,1638.4999999999995
2014-02-07,0.08171501198394797,1665.4999999999995
2014-02-10,0.08078924151011402,1666.7499999999995
2014-02-11,0.1507880184904605,1685.4999999999995
2014-02-12,0.0837663817055092,1688.9999999999995
2014-02-13,0.20763505437307134,1696.2499999999995
2014-02-14,0.18626259272565288,1706.9999999999995
2014-02-17,0.1850449779956988,1706.9999999999995
2014-02-18,0.24640589737983154,1709.4999999999995
2014-02-19,0.2994028899634527,1697.4999999999995
2014-02-20,0.3550760586033537,1708.2499999999995
2014-02-21,0.4149570214267991,1706.2499999999995
2014-02-24,0.43631068547546387,1717.9999999999995
2014-02-25,0.339748560939997,1718.2499999999995
2014-02-26,0.3675815855154601,1713.9999999999995
2014-02-27,0.3485814547352775,1725.9999999999995
2014-02-28,0.441243779061971,1729.4999999999995
2014-03-03,0.4125082457694721,1714.9999999999995
2014-03-04,0.42321726161673273,1743.4999999999995
2014-03-05,0.41336706377016963,1744.4999999999995
2014-03-06,0.42055373865145934,1748.2499999999995
2014-03-07,0.3843003710297904,1749.9999999999995
2014-03-10,0.3816839034654621,1749.2499999999995
2014-03-11,0.42901208293700244,1737.2499999999995
2014-03-12,0.4694359351939538,1739.7499999999995
2014-03-13,0.49041069022061823,1718.7499999999995
2014-03-14,0.37054550031583916,1711.9999999999995
2014-03-17,0.40557029485571033,1729.7499999999995
2014-03-18,0.35599587018785406,1742.7499999999995
2014-03-19,0.494673079504535,1731.7499999999995
2014-03-20,0.4140557454173166,1745.4999999999995
2014-03-21,0.4660651173393043,1736.4999999999995
2014-03-24,0.4085705819161993,1728.9999999999995
2014-03-25,0.3573190967105716,1738.7499999999995
2014-03-26,0.39216485871541973,1721.9999999999995
2014-03-27,0.31923517579540556,1719.9999999999995
2014-03-28,0.3061891467520198,1729.9999999999995
2014-03-31,0.4083769268593612,1743.9999999999995
2014-04-01,0.3994606779920546,1757.2499999999995
2014-04-02,0.2840990531347601,1762.4999999999995
2014-04-03,0.3429348191612914,1762.4999999999995
2014-04-04,0.3131022488412157,1739.4999999999995
2014-04-07,0.42922408477254254,1717.4999999999995
2014-04-08,0.4320338259543285,1724.4999999999995
2014-04-09,0.41010257548008716,1744.2499999999995
2014-04-10,0.381572644311658,1706.4999999999995
2014-04-11,0.41992300993308485,1691.2499999999995
2014-04-14,0.29375500138440896,1703.9999999999995
2014-04-15,0.3830795248296489,1718.9999999999995
2014-04-16,0.3462895266812613,1732.2499999999995
2014-04-17,0.3648091401539827,1737.4999999999995
2014-04-18,0.3030319550966098,1737.4999999999995
2014-04-21,0.2215010330806416,1743.9999999999995
2014-04-22,0.34839709221883847,1753.4999999999995
2014-04-23,0.3326117305658743,1752.4999999999995
2014-04-24,0.3935019322050139,1752.4999999999995
2014-04-25,0.37984150775865,1739.4999999999995
2014-04-28,0.4688281914436848,1745.4999999999995
2014-04-29,0.39192378458705335,1751.2499999999995
2014-04-30,0.44406391171792026,1757.4999999999995
2014-05-01,0.29042186192821734,1757.2499999999995
2014-05-02,0.3418936693595911,1753.9999999999995
2014-05-05,0.3918618640543231,1755.2499999999995
2014-05-06,0.36396212662198524,1743.7499999999995
